# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	EDITID	INFERRED_CLASS
861	47	yūkā	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	2592	yūkā:2592
862	47	yūkā	ukuṇā	ukuṇɑː	Sinhalese	u k u ṇ ɑː	7 1 7 4 7	XBYBZ	YKYNA	17	17.Y.V 17.K.C 17.Y.V 17.N.C 17.A.V	1.5 1.75 1.3 1.75 0.8	0	2593	yūkā:2593
863	47	yūkā	ukunu	ukunu	Dhivehi	u k u n u	7 1 7 4 7	XBYBZ	YKYNY	4	4.Y.V 4.K.C 4.Y.V 4.N.C 4.Y.V	1.5 1.75 1.3 1.75 0.8	0	2593	yūkā:2593
864	47	yūkā	ʒuv	ʒuv	Romani	ʒ u v	3 7 3	AXN	SYB	14	14.S.C 14.Y.V 14.B.c	2.0 1.5 0.8	0	2605	yūkā:2605
#
73	4	yūyám,	yūyám,	waɪūwaɪáɛm	Sanskrit	w aɪū w aɪáɛ m	6 7 6 7 4	AXBYN	WAWAM	15	15.W.C 15.A.V 15.W.C 15.A.V 15.M.c	2.0 1.5 1.75 1.3 0.8	0	2620	yūyám,:2620
74	4	yūyám,	tumhe	tumhe	Pali	t u m h e	1 7 4 3 7	AXMBZ	TYMHE	12	12.T.C 12.Y.V 12.M.c 12.H.C 12.E.V	2.0 1.5 1.1 1.75 0.8	0	2621	yūyám,:2621
75	4	yūyám,	tum*,	ˈtʊm	Hindi	ˈt ʊ m	1 7 4	AXN	TYM	6	6.T.C 6.Y.V 6.M.c	2.0 1.5 0.8	0	2611	yūyám,:2611
76	4	yūyám,	tum*,	tamma	Urdu	t a mm a	1 7 4 7	AXBZ	TAMA	18	18.T.C 18.A.V 18.M.C 18.A.V	2.0 1.5 1.75 0.8	0	2621	yūyám,:2621
77	4	yūyám,	timīharū,	tɪmīhɑrū	Nepali	t ɪ m ī h ɑ r ū	1 7 4 7 3 7 5 7	AXBYBYBZ	TIMIHARY	10	10.T.C 10.I.V 10.M.C 10.I.V 10.H.C 10.A.V 10.R.C 10.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	2621	yūyám,:2621
78	4	yūyám,	tuhnī	tuhnī	Bhojpuri	t u h n ī	1 7 3 4 7	AXBCZ	TYHNI	3	3.T.C 3.Y.V 3.H.C 3.N.C 3.I.V	2.0 1.5 1.75 1.5 0.8	0	2621	yūyám,:2621
79	4	yūyám,	tusī̃	tuzī̃	Punjabi	t u z ī̃	1 7 3 7	AXBZ	TYSI	13	13.T.C 13.Y.V 13.S.C 13.I.V	2.0 1.5 1.75 0.8	0	2621	yūyám,:2621
80	4	yūyám,	tavhī̃,	tavhī̃	Sindhi	t a v h ī̃	1 7 3 3 7	AXMBZ	TABHI	16	16.T.C 16.A.V 16.B.c 16.H.C 16.I.V	2.0 1.5 1.1 1.75 0.8	0	2621	yūyám,:2621
81	4	yūyám,	tame*,	teɪm	Gujarati	t eɪ m	1 7 4	AXN	TEM	5	5.T.C 5.E.V 5.M.c	2.0 1.5 0.8	0	2621	yūyám,:2621
82	4	yūyám,	tumhī*,	tumʱi	Marathi	t u mʱ i	1 7 4 7	AXBZ	TYMI	9	9.T.C 9.Y.V 9.M.C 9.I.V	2.0 1.5 1.75 0.8	0	2621	yūyám,:2621
83	4	yūyám,	tumhī	tumʱi	Konkani	t u mʱ i	1 7 4 7	AXBZ	TYMI	8	8.T.C 8.Y.V 8.M.C 8.I.V	2.0 1.5 1.75 0.8	0	2621	yūyám,:2621
84	4	yūyám,	tohõt*,	tɔɦɔt	Assamese	t ɔ ɦ ɔ t	1 7 3 7 1	AXBYN	TUHUT	1	1.T.C 1.U.V 1.H.C 1.U.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0	2606	yūyám,:2606
85	4	yūyám,	tomra,	tomra	Bengali	t o m r a	1 7 4 5 7	AXBCZ	TUMRA	2	2.T.C 2.U.V 2.M.C 2.R.C 2.A.V	2.0 1.5 1.75 1.5 0.8	0	2621	yūyám,:2621
86	4	yūyám,	tumemane,	tumemane	Oriya	t u m e m a n e	1 7 4 7 4 7 4 7	AXBYBYBZ	TYMEMANE	11	11.T.C 11.Y.V 11.M.C 11.E.V 11.M.C 11.A.V 11.N.C 11.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	2621	yūyám,:2621
87	4	yūyám,	toh'	toh'	Kashmiri	t o h '	1 7 3 0	AXLN	TUH0	7	7.T.C 7.U.V 7.H.c 7.0.c	2.0 1.5 1.1 0.8	0	2621	yūyám,:2621
88	4	yūyám,	oyālā*,	ɔɪāɛlā	Sinhalese	ɔɪ ā ɛ l ā	7 7 7 5 7	XYYBZ	UAELA	17	17.U.V 17.A.V 17.E.V 17.L.C 17.A.V	1.5 1.3 1.3 1.75 0.8	0	2622	yūyám,:2622
89	4	yūyám,	kalēmen̊‎	kəleːmen	Dhivehi	k ə l eː m e n	1 7 5 7 4 7 4	AXBYBYN	KELEMEN	4	4.K.C 4.E.V 4.L.C 4.E.V 4.M.C 4.E.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	2609	yūyám,:2609
90	4	yūyám,	tumen	None	Romani	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	0	2619	yūyám,:2619
#
1315	73	ákṣi	ákṣi	ɐkʂi	Sanskrit	ɐ k ʂ i	7 1 3 7	XBCZ	EKSI	15	15.E.V 15.K.C 15.S.C 15.I.V	1.5 1.75 1.5 0.8	0	2637	ákṣi:2637
1316	73	ákṣi	akkhi	ɑːkkʰə	Pali	ɑː k kʰ ə	7 1 1 7	XMBZ	AKKE	12	12.A.V 12.K.c 12.K.C 12.E.V	1.5 1.1 1.75 0.8	0	2625	ákṣi:2625
1317	73	ákṣi	ā̃kh	ɑːkʰ	Hindi	ɑː kʰ	7 1	XN	AK	6	6.A.V 6.K.c	1.5 0.8	0	2625	ákṣi:2625
1318	73	ákṣi	ā̃kh	ɑːkʰ	Urdu	ɑː kʰ	7 1	XN	AK	18	18.A.V 18.K.c	1.5 0.8	0	2625	ákṣi:2625
1319	73	ákṣi	ā̃khā	äkʰä	Nepali	ä kʰ ä	7 1 7	XBZ	AKA	10	10.A.V 10.K.C 10.A.V	1.5 1.75 0.8	0	2625	ákṣi:2625
1320	73	ákṣi	ā̃kh	ɑːkʰ	Bhojpuri	ɑː kʰ	7 1	XN	AK	3	3.A.V 3.K.c	1.5 0.8	0	2625	ákṣi:2625
1321	73	ákṣi	akkha	əkːʰ	Punjabi	ə kːʰ	7 1	XN	EK	13	13.E.V 13.K.c	1.5 0.8	0	2635	ákṣi:2635
1322	73	ákṣi	akhi	ɪkːə	Sindhi	ɪ kː ə	7 1 7	XBZ	IKE	16	16.I.V 16.K.C 16.E.V	1.5 1.75 0.8	0	2638	ákṣi:2638
1323	73	ákṣi	ā̃kha	ɑːkʰa:	Gujarati	ɑː kʰ a:	7 1 7	XBZ	AKA	5	5.A.V 5.K.C 5.A.V	1.5 1.75 0.8	0	2625	ákṣi:2625
1324	73	ákṣi	ḍoḷā	ḍoḷā	Marathi	ḍ o ḷ ā	1 7 5 7	AXBZ	TULA	9	9.T.C 9.U.V 9.L.C 9.A.V	2.0 1.5 1.75 0.8	0	2629	ákṣi:2629
1325	73	ákṣi	doḷo	doḷo	Konkani	d o ḷ o	1 7 5 7	AXBZ	TULU	8	8.T.C 8.U.V 8.L.C 8.U.V	2.0 1.5 1.75 0.8	0	2629	ákṣi:2629
1326	73	ákṣi	soku	sɔku	Assamese	s ɔ k u	3 7 1 7	AXBZ	SUKY	1	1.S.C 1.U.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	0	2623	ákṣi:2623
1327	73	ákṣi	cokh	tʃokʰ	Bengali	t ʃ o kʰ	1 3 7 1	ACXN	TSUK	2	2.T.C 2.S.C 2.U.V 2.K.c	2.0 1.5 1.5 0.8	0	2624	ákṣi:2624
1328	73	ákṣi	akhi	akʰi	Oriya	a kʰ i	7 1 7	XBZ	AKI	11	11.A.V 11.K.C 11.I.V	1.5 1.75 0.8	0	2625	ákṣi:2625
1329	73	ákṣi	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	2629	ákṣi:2629
1330	73	ákṣi	æsa	æsa	Sinhalese	æ s a	7 3 7	XBZ	ESA	17	17.E.V 17.S.C 17.A.V	1.5 1.75 0.8	0	2639	ákṣi:2639
1331	73	ákṣi	lō	ɛlō	Dhivehi	ɛ l ō	7 5 7	XBZ	ELU	4	4.E.V 4.L.C 4.U.V	1.5 1.75 0.8	0	2626	ákṣi:2626
1332	73	ákṣi	jakh	jakh	Romani	j a k h	6 7 1 3	AXBC	JAKH	14	14.J.C 14.A.V 14.K.C 14.H.C	2.0 1.5 1.75 1.5	0	2623	ákṣi:2623
#
343	19	álpa	álpa	əlp	Sanskrit	ə l p	7 5 1	XLN	ELP	15	15.E.V 15.L.c 15.P.c	1.5 1.1 0.8	0	2640	álpa:2640
344	19	álpa	appa	appa	Pali	a pp a	7 1 7	XBZ	APA	12	12.A.V 12.P.C 12.A.V	1.5 1.75 0.8	0	2651	álpa:2651
345	19	álpa	thoṛā	tʰoːɽɑː	Hindi	tʰ oː ɽ ɑː	1 7 5 7	AXBZ	TURA	6	6.T.C 6.U.V 6.R.C 6.A.V	2.0 1.5 1.75 0.8	0	2645	álpa:2645
346	19	álpa	thoṛā	tʰoːɽɑː	Urdu	tʰ oː ɽ ɑː	1 7 5 7	AXBZ	TURA	18	18.T.C 18.U.V 18.R.C 18.A.V	2.0 1.5 1.75 0.8	0	2645	álpa:2645
347	19	álpa	thorai,	tʰoːɽɑ:i	Nepali	tʰ oː ɽ ɑ:i	1 7 5 7	AXBZ	TURA	10	10.T.C 10.U.V 10.R.C 10.A.V	2.0 1.5 1.75 0.8	0	2645	álpa:2645
348	19	álpa	kam,	kəm	Bhojpuri	k ə m	1 7 4	AXN	KEM	3	3.K.C 3.E.V 3.M.c	2.0 1.5 0.8	0	2641	álpa:2641
349	19	álpa	thoṛe,	tʰoːɽe	Punjabi	tʰ oː ɽ e	1 7 5 7	AXBZ	TURE	13	13.T.C 13.U.V 13.R.C 13.E.V	2.0 1.5 1.75 0.8	0	2645	álpa:2645
350	19	álpa	thorā	tʰoːɽa:	Sindhi	tʰ oː ɽ a:	1 7 5 7	AXBZ	TURA	16	16.T.C 16.U.V 16.R.C 16.A.V	2.0 1.5 1.75 0.8	0	2645	álpa:2645
351	19	álpa	thoḍũ	tʰoɖu:	Gujarati	tʰ o ɖ u:	1 7 1 7	AXBZ	TUTY	5	5.T.C 5.U.V 5.T.C 5.Y.V	2.0 1.5 1.75 0.8	0	2644	álpa:2644
352	19	álpa	thoḍe,	tʰoɖe	Marathi	tʰ o ɖ e	1 7 1 7	AXBZ	TUTE	9	9.T.C 9.U.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	0	2644	álpa:2644
353	19	álpa	mācce	mācce	Konkani	m ā cc e	4 7 1 7	AXBZ	MACE	8	8.M.C 8.A.V 8.C.C 8.E.V	2.0 1.5 1.75 0.8	0	2647	álpa:2647
354	19	álpa	olop	ɔlɔp	Assamese	ɔ l ɔ p	7 5 7 1	XBYN	ULUP	1	1.U.V 1.L.C 1.U.V 1.P.c	1.5 1.75 1.3 0.8	1	2640	álpa:2640
355	19	álpa	kôm	kɔm	Bengali	k ɔ m	1 7 4	AXN	KUM	2	2.K.C 2.U.V 2.M.c	2.0 1.5 0.8	0	2641	álpa:2641
356	19	álpa	ôḷpô	ôḷpô	Oriya	ô ḷ p ô	7 5 1 7	XMBZ	ULPU	11	11.U.V 11.L.c 11.P.C 11.U.V	1.5 1.1 1.75 0.8	0	2650	álpa:2650
357	19	álpa	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	2644	álpa:2644
358	19	álpa	ṭikak	ṭikak	Sinhalese	ṭ i k a k	1 7 1 7 1	AXBYN	TIKAK	17	17.T.C 17.I.V 17.K.C 17.A.V 17.K.c	2.0 1.5 1.75 1.3 0.8	0	2656	álpa:2656
359	19	álpa	madun̊	madun̊	Dhivehi	m a d u n̊	4 7 1 7 4	AXBYN	MATYN	4	4.M.C 4.A.V 4.T.C 4.Y.V 4.N.c	2.0 1.5 1.75 1.3 0.8	0	2643	álpa:2643
360	19	álpa	cerra	ˈsɛrə	Romani	ˈs ɛ r ə	3 7 5 7	AXBZ	SERE	14	14.S.C 14.E.V 14.R.C 14.E.V	2.0 1.5 1.75 0.8	0	2653	álpa:2653
559	31	álpa	álpa	əlp	Sanskrit	ə l p	7 5 1	XLN	ELP	15	15.E.V 15.L.c 15.P.c	1.5 1.1 0.8	1	2640	álpa:2640
560	31	álpa	khudda,	None	Pali	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	0	2644	álpa:2644
561	31	álpa	choṭā	tʃʰoːʈɑː	Hindi	t ʃʰ oː ʈ ɑː	1 3 7 1 7	ACXBZ	TSUTA	6	6.T.C 6.S.C 6.U.V 6.T.C 6.A.V	2.0 1.5 1.5 1.75 0.8	0	2659	álpa:2659
562	31	álpa	choṭā	tʃʰoːʈɑː	Urdu	t ʃʰ oː ʈ ɑː	1 3 7 1 7	ACXBZ	TSUTA	18	18.T.C 18.S.C 18.U.V 18.T.C 18.A.V	2.0 1.5 1.5 1.75 0.8	0	2659	álpa:2659
563	31	álpa	sāno	säno	Nepali	s ä n o	3 7 4 7	AXBZ	SANU	10	10.S.C 10.A.V 10.N.C 10.U.V	2.0 1.5 1.75 0.8	0	2667	álpa:2667
564	31	álpa	choṭ,	tʃʰoːʈ	Bhojpuri	t ʃʰ oː ʈ	1 3 7 1	ACXN	TSUT	3	3.T.C 3.S.C 3.U.V 3.T.c	2.0 1.5 1.5 0.8	0	2659	álpa:2659
565	31	álpa	choṭā	tʃʰoːʈɑː	Punjabi	t ʃʰ oː ʈ ɑː	1 3 7 1 7	ACXBZ	TSUTA	13	13.T.C 13.S.C 13.U.V 13.T.C 13.A.V	2.0 1.5 1.5 1.75 0.8	0	2659	álpa:2659
566	31	álpa	naṇḍho	nɑṇḍhoʊ	Sindhi	n ɑ ṇ ḍ h oʊ	4 7 4 1 3 7	AXMBCZ	NANTHU	16	16.N.C 16.A.V 16.N.c 16.T.C 16.H.C 16.U.V	2.0 1.5 1.1 1.75 1.5 0.8	0	2673	álpa:2673
567	31	álpa	nānũ	ɛnāɛnũ	Gujarati	ɛ n ā ɛ n ũ	7 4 7 7 4 7	XBYYBZ	ENAENY	5	5.E.V 5.N.C 5.A.V 5.E.V 5.N.C 5.Y.V	1.5 1.75 1.3 1.3 1.75 0.8	0	2662	álpa:2662
568	31	álpa	lahān,	ləɦan	Marathi	l ə ɦ a n	5 7 3 7 4	AXBYN	LEHAN	9	9.L.C 9.E.V 9.H.C 9.A.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	2666	álpa:2666
569	31	álpa	dhākle,	dhākle	Konkani	d h ā k l e	1 3 7 1 5 7	ACXBCZ	THAKLE	8	8.T.C 8.H.C 8.A.V 8.K.C 8.L.C 8.E.V	2.0 1.5 1.5 1.75 1.5 0.8	0	2647	álpa:2647
570	31	álpa	xoru	xɔɹu	Assamese	x ɔ ɹ u	3 7 5 7	AXBZ	GURY	1	1.G.C 1.U.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	0	2658	álpa:2658
571	31	álpa	choṭ	tʃʰoːʈ	Bengali	t ʃʰ oː ʈ	1 3 7 1	ACXN	TSUT	2	2.T.C 2.S.C 2.U.V 2.T.c	2.0 1.5 1.5 0.8	0	2659	álpa:2659
572	31	álpa	choṭô	tʃʰoʈɔ	Oriya	t ʃʰ o ʈ ɔ	1 3 7 1 7	ACXBZ	TSUTU	11	11.T.C 11.S.C 11.U.V 11.T.C 11.U.V	2.0 1.5 1.5 1.75 0.8	0	2659	álpa:2659
573	31	álpa	lọkuṭ	ɛlọkuṭ	Kashmiri	ɛ l ọ k u ṭ	7 5 7 1 7 1	XBYBYN	ELUKYT	7	7.E.V 7.L.C 7.U.V 7.K.C 7.Y.V 7.T.c	1.5 1.75 1.3 1.75 1.3 0.8	0	2664	álpa:2664
574	31	álpa	puṁci,	puṁci	Sinhalese	p u ṁ c i	1 7 0 1 7	AXBCZ	PY0CI	17	17.P.C 17.Y.V 17.0.C 17.C.C 17.I.V	2.0 1.5 1.75 1.5 0.8	0	2674	álpa:2674
575	31	álpa	kuda	kuda	Dhivehi	k u d a	1 7 1 7	AXBZ	KYTA	4	4.K.C 4.Y.V 4.T.C 4.A.V	2.0 1.5 1.75 0.8	0	2641	álpa:2641
576	31	álpa	tikno	tikno	Romani	t i k n o	1 7 1 4 7	AXBCZ	TIKNU	14	14.T.C 14.I.V 14.K.C 14.N.C 14.U.V	2.0 1.5 1.75 1.5 0.8	0	2656	álpa:2656
#
1765	98	ániti	ániti	ániti	Sanskrit	á n i t i	7 4 7 1 7	XBYBZ	ANITI	15	15.A.V 15.N.C 15.I.V 15.T.C 15.I.V	1.5 1.75 1.3 1.75 0.8	0	2686	ániti:2686
1766	98	ániti	sasati	sasati	Pali	s a s a t i	3 7 3 7 1 7	AXBYBZ	SASATI	12	12.S.C 12.A.V 12.S.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	2686	ániti:2686
1767	98	ániti	sā̃s	sɑːsleːnɑː	Hindi	s ɑː s l eː n ɑː	3 7 3 5 7 4 7	AXBCYBZ	SASLENA	6	6.S.C 6.A.V 6.S.C 6.L.C 6.E.V 6.N.C 6.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	0	2680	ániti:2680
1768	98	ániti	sā̃ns	sɑːns	Urdu	s ɑː n s	3 7 4 3	AXLN	SANS	18	18.S.C 18.A.V 18.N.c 18.S.c	2.0 1.5 1.1 0.8	0	2680	ániti:2680
1769	98	ániti	sās	säspʰernu	Nepali	s ä s pʰ e r n u	3 7 3 1 7 5 4 7	AXMBYMBZ	SASPERNY	10	10.S.C 10.A.V 10.S.c 10.P.C 10.E.V 10.R.c 10.N.C 10.Y.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	0	2680	ániti:2680
1770	98	ániti	sā̃s	sɑːs	Bhojpuri	s ɑː s	3 7 3	AXN	SAS	3	3.S.C 3.A.V 3.S.c	2.0 1.5 0.8	0	2680	ániti:2680
1771	98	ániti	sāh	sɑːh	Punjabi	s ɑː h	3 7 3	AXN	SAH	13	13.S.C 13.A.V 13.H.c	2.0 1.5 0.8	0	2680	ániti:2680
1772	98	ániti	sāhu	sɑːhu	Sindhi	s ɑː h u	3 7 3 7	AXBZ	SAHY	16	16.S.C 16.A.V 16.H.C 16.Y.V	2.0 1.5 1.75 0.8	0	2680	ániti:2680
1773	98	ániti	śvās	'svɑːs	Gujarati	's v ɑː s	3 3 7 3	ACYN	SBAS	5	5.S.C 5.B.C 5.A.V 5.S.c	2.0 1.5 1.3 0.8	0	2676	ániti:2676
1774	98	ániti	śvās	'svɑːs	Marathi	's v ɑː s	3 3 7 3	ACYN	SBAS	9	9.S.C 9.B.C 9.A.V 9.S.c	2.0 1.5 1.3 0.8	0	2676	ániti:2676
1775	98	ániti	śvās	'svɑːs	Konkani	's v ɑː s	3 3 7 3	ACYN	SBAS	8	8.S.C 8.B.C 8.A.V 8.S.c	2.0 1.5 1.3 0.8	0	2676	ániti:2676
1776	98	ániti	uxah	uxah	Assamese	u x a h	7 3 7 3	XBYN	YGAH	1	1.Y.V 1.G.C 1.A.V 1.H.c	1.5 1.75 1.3 0.8	0	2675	ániti:2675
1777	98	ániti	śaś	'sa:'s	Bengali	's a: 's	3 7 3	AXN	SAS	2	2.S.C 2.A.V 2.S.c	2.0 1.5 0.8	0	2676	ániti:2676
1778	98	ániti	niśwasô	niśwʌzô	Oriya	n i ś w ʌ z ô	4 7 3 6 7 3 7	AXBCYBZ	NISWESU	11	11.N.C 11.I.V 11.S.C 11.W.C 11.E.V 11.S.C 11.U.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	0	2685	ániti:2685
1779	98	ániti	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	2681	ániti:2681
1780	98	ániti	hamanawā	hamanawā	Sinhalese	h a m a n a w ā	3 7 4 7 4 7 6 7	AXBYBYBZ	HAMANAWA	17	17.H.C 17.A.V 17.M.C 17.A.V 17.N.C 17.A.V 17.W.C 17.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	2691	ániti:2691
1781	98	ániti	nēvālun̊	nēvālun̊	Dhivehi	n ē v ā l u n̊	4 7 3 7 5 7 4	AXBYBYN	NEBALYN	4	4.N.C 4.E.V 4.B.C 4.A.V 4.L.C 4.Y.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	2678	ániti:2678
1782	98	ániti	sufla	sufla	Romani	s u f l a	3 7 3 5 7	AXBCZ	SYBLA	14	14.S.C 14.Y.V 14.B.C 14.L.C 14.A.V	2.0 1.5 1.75 1.5 0.8	0	2688	ániti:2688
#
1531	85	ántra,	ántra,	ɐntɾɐ	Sanskrit	ɐ n t ɾ ɐ	7 4 1 5 7	XMBCZ	ENTRE	15	15.E.V 15.N.c 15.T.C 15.R.C 15.E.V	1.5 1.1 1.75 1.5 0.8	0	2694	ántra,:2694
1532	85	ántra,	antavaṭṭi	əntava:t:i	Pali	ə n t a v a: t: i	7 4 1 7 3 7 1 7	XMBYBYBZ	ENTABATI	12	12.E.V 12.N.c 12.T.C 12.A.V 12.B.C 12.A.V 12.T.C 12.I.V	1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	0	2692	ántra,:2692
1533	85	ántra,	antṛī	əntɽiː	Hindi	ə n t ɽ iː	7 4 1 5 7	XMBCZ	ENTRI	6	6.E.V 6.N.c 6.T.C 6.R.C 6.I.V	1.5 1.1 1.75 1.5 0.8	0	2694	ántra,:2694
1534	85	ántra,	andarūn	əndə:ru:n	Urdu	ə n d ə: r u: n	7 4 1 7 5 7 4	XMBYBYN	ENTERYN	18	18.E.V 18.N.c 18.T.C 18.E.V 18.R.C 18.Y.V 18.N.c	1.5 1.1 1.75 1.3 1.75 1.3 0.8	0	2692	ántra,:2692
1535	85	ántra,	ānadrā	ɑ:nadrɑ:	Nepali	ɑ: n a d r ɑ:	7 4 7 1 5 7	XBYBCZ	ANATRA	10	10.A.V 10.N.C 10.A.V 10.T.C 10.R.C 10.A.V	1.5 1.75 1.3 1.75 1.5 0.8	0	2692	ántra,:2692
1536	85	ántra,	antṛī	əntɽiː	Bhojpuri	ə n t ɽ iː	7 4 1 5 7	XMBCZ	ENTRI	3	3.E.V 3.N.c 3.T.C 3.R.C 3.I.V	1.5 1.1 1.75 1.5 0.8	0	2694	ántra,:2694
1537	85	ántra,	himmat	himmat	Punjabi	h i mm a t	3 7 4 7 1	AXBYN	HIMAT	13	13.H.C 13.I.V 13.M.C 13.A.V 13.T.c	2.0 1.5 1.75 1.3 0.8	0	2704	ántra,:2704
1538	85	ántra,	āṇḍo	āṇḍo	Sindhi	ā ṇ ḍ o	7 4 1 7	XMBZ	ANTU	16	16.A.V 16.N.c 16.T.C 16.U.V	1.5 1.1 1.75 0.8	0	2700	ántra,:2700
1539	85	ántra,	āntarḍā	āntarḍā	Gujarati	ā n t a r ḍ ā	7 4 1 7 5 1 7	XMBYMBZ	ANTARTA	5	5.A.V 5.N.c 5.T.C 5.A.V 5.R.c 5.T.C 5.A.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	0	2692	ántra,:2692
1540	85	ántra,	ātḍe	ɑ:tḍɛ	Marathi	ɑ: t ḍ ɛ	7 1 1 7	XMBZ	ATTE	9	9.A.V 9.T.c 9.T.C 9.E.V	1.5 1.1 1.75 0.8	0	2700	ántra,:2700
1541	85	ántra,	neṭ	nɛṭ	Konkani	n ɛ ṭ	4 7 1	AXN	NET	8	8.N.C 8.E.V 8.T.c	2.0 1.5 0.8	0	2699	ántra,:2699
1542	85	ántra,	nari	nari	Assamese	n a r i	4 7 5 7	AXBZ	NARI	1	1.N.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	0	2692	ántra,:2692
1543	85	ántra,	bhuṛi	bʰuṛi	Bengali	bʰ u ṛ i	1 7 5 7	AXBZ	PYRI	2	2.P.C 2.Y.V 2.R.C 2.I.V	2.0 1.5 1.75 0.8	0	2693	ántra,:2693
1544	85	ántra,	ôntô	ɔntɔ	Oriya	ɔ n t ɔ	7 4 1 7	XMBZ	UNTU	11	11.U.V 11.N.c 11.T.C 11.U.V	1.5 1.1 1.75 0.8	0	2694	ántra,:2694
1545	85	ántra,	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	2698	ántra,:2698
1546	85	ántra,	piṭa	piṭa:	Sinhalese	p i ṭ a:	1 7 1 7	AXBZ	PITA	17	17.P.C 17.I.V 17.T.C 17.A.V	2.0 1.5 1.75 0.8	0	2699	ántra,:2699
1547	85	ántra,	gohor	gohor	Dhivehi	g o h o r	1 7 3 7 5	AXBYN	KUHUR	4	4.K.C 4.U.V 4.H.C 4.U.V 4.R.c	2.0 1.5 1.75 1.3 0.8	0	2695	ántra,:2695
1548	85	ántra,	porr	pɔr	Romani	p ɔ r	1 7 5	AXN	PUR	14	14.P.C 14.U.V 14.R.c	2.0 1.5 0.8	0	2705	ántra,:2705
#
1153	64	ásthi	ásthi	əstʰiː	Sanskrit	ə s tʰ iː	7 3 1 7	XMBZ	ESTI	15	15.E.V 15.S.c 15.T.C 15.I.V	1.5 1.1 1.75 0.8	0	2708	ásthi:2708
1154	64	ásthi	aṭṭhi	ətʰiː	Pali	ə tʰ iː	7 1 7	XBZ	ETI	12	12.E.V 12.T.C 12.I.V	1.5 1.75 0.8	0	2708	ásthi:2708
1155	64	ásthi	haḍḍī	ɦəɖɖiː	Hindi	ɦ ə ɖɖ iː	3 7 1 7	AXBZ	HETI	6	6.H.C 6.E.V 6.T.C 6.I.V	2.0 1.5 1.75 0.8	0	2708	ásthi:2708
1156	64	ásthi	haḍḍī	ɦəɖɖiː	Urdu	ɦ ə ɖɖ iː	3 7 1 7	AXBZ	HETI	18	18.H.C 18.E.V 18.T.C 18.I.V	2.0 1.5 1.75 0.8	0	2708	ásthi:2708
1157	64	ásthi	hāḍ,	ɦɑːɖ	Nepali	ɦ ɑː ɖ	3 7 1	AXN	HAT	10	10.H.C 10.A.V 10.T.c	2.0 1.5 0.8	0	2710	ásthi:2710
1158	64	ásthi	haḍḍī	ɦəɖɖiː	Bhojpuri	ɦ ə ɖɖ iː	3 7 1 7	AXBZ	HETI	3	3.H.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	0	2708	ásthi:2708
1159	64	ásthi	haḍḍī	ɦəɖːiː	Punjabi	ɦ ə ɖː iː	3 7 1 7	AXBZ	HETI	13	13.H.C 13.E.V 13.T.C 13.I.V	2.0 1.5 1.75 0.8	0	2708	ásthi:2708
