# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	INFOMAPID	INFERRED_CLASS
2236	124	tíṣṭhati	khaṛā	kʰəɽɑː	Urdu	kʰ ə ɽ ɑː	1 7 5 7	AXBZ	KERA	18	18.K.C 18.E.V 18.R.C 18.A.V	2.0 1.5 1.75 0.8	0	408	tíṣṭhati:408
2237	124	tíṣṭhati	uṭhnu	uʈʰɳu	Nepali	u ʈʰ ɳ u	7 1 4 7	XBCZ	YTNY	10	10.Y.V 10.T.C 10.N.C 10.Y.V	1.5 1.75 1.5 0.8	0	408	tíṣṭhati:408
2238	124	tíṣṭhati	ṭhāṛ	tʰɑːɽ	Bhojpuri	tʰ ɑː ɽ	1 7 5	AXN	TAR	3	3.T.C 3.A.V 3.R.c	2.0 1.5 0.8	0	408	tíṣṭhati:408
2239	124	tíṣṭhati	khaṛhnā	kʰɑɽnhɑː	Punjabi	kʰ ɑ ɽ n h ɑː	1 7 5 4 3 7	AXLMBZ	KARNHA	13	13.K.C 13.A.V 13.R.c 13.N.c 13.H.C 13.A.V	2.0 1.5 1.1 1.1 1.75 0.8	0	408	tíṣṭhati:408
2240	124	tíṣṭhati	uṭhaṇu	utʰaɳu:	Sindhi	u tʰ a ɳ u:	7 1 7 4 7	XBYBZ	YTANY	16	16.Y.V 16.T.C 16.A.V 16.N.C 16.Y.V	1.5 1.75 1.3 1.75 0.8	0	408	tíṣṭhati:408
2241	124	tíṣṭhati	ūbhavũ,	u:bhavũ	Gujarati	u: b h a v ũ	7 1 3 7 3 7	XBCYBZ	YPHABY	5	5.Y.V 5.P.C 5.H.C 5.A.V 5.B.C 5.Y.V	1.5 1.75 1.5 1.3 1.75 0.8	0	408	tíṣṭhati:408
2242	124	tíṣṭhati	ubhe	ubʱe	Marathi	u bʱ e	7 1 7	XBZ	YPE	9	9.Y.V 9.P.C 9.E.V	1.5 1.75 0.8	0	408	tíṣṭhati:408
2243	124	tíṣṭhati	sousap	sousap	Konkani	s ou s a p	3 7 3 7 1	AXBYN	SUSAP	8	8.S.C 8.U.V 8.S.C 8.A.V 8.P.c	2.0 1.5 1.75 1.3 0.8	0	409	tíṣṭhati:409
2244	124	tíṣṭhati	thi	tʰi:	Assamese	tʰ i:	1 7	AX	TI	1	1.T.C 1.I.V	2.0 1.5	0	408	tíṣṭhati:408
2245	124	tíṣṭhati	dãṛano	daɽano	Bengali	d a ɽ a n o	1 7 5 7 4 7	AXBYBZ	TARANU	2	2.T.C 2.A.V 2.R.C 2.A.V 2.N.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	408	tíṣṭhati:408
2246	124	tíṣṭhati	ṭhia	ṭhia:	Oriya	ṭ h ia:	1 3 7	ACX	THI	11	11.T.C 11.H.C 11.I.V	2.0 1.5 1.5	0	408	tíṣṭhati:408
2247	124	tíṣṭhati	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	408	tíṣṭhati:408
2248	124	tíṣṭhati	siṭinawā	siṭinawā	Sinhalese	s i ṭ i n a w ā	3 7 1 7 4 7 6 7	AXBYBYBZ	SITINAWA	17	17.S.C 17.I.V 17.T.C 17.I.V 17.N.C 17.A.V 17.W.C 17.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	408	tíṣṭhati:408
2249	124	tíṣṭhati	koḷahhurun̊	koʊḷahhurun	Dhivehi	k oʊ ḷ a hh u r u n	1 7 5 7 3 7 5 7 4	AXBYBYBYN	KULAHYRYN	4	4.K.C 4.U.V 4.L.C 4.A.V 4.H.C 4.Y.V 4.R.C 4.Y.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	408	tíṣṭhati:408
2250	124	tíṣṭhati	tordyol	tordyol	Romani	t o r d yo l	1 7 5 1 7 5	AXMBYN	TURTYL	14	14.T.C 14.U.V 14.R.c 14.T.C 14.Y.V 14.L.c	2.0 1.5 1.1 1.75 1.3 0.8	0	408	tíṣṭhati:408
#
3421	190	tīkṣṇá	tīkṣṇá	tiːkʂɳɐ	Sanskrit	t iː k ʂ ɳ ɐ	1 7 1 3 4 7	AXBCCZ	TIKSNE	15	15.T.C 15.I.V 15.K.C 15.S.C 15.N.C 15.E.V	2.0 1.5 1.75 1.5 1.5 0.8	0	411	tīkṣṇá:411
3422	190	tīkṣṇá	tikkha	None	Pali	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3423	190	tīkṣṇá	tīkhā	tiːkʰɑː	Hindi	t iː kʰ ɑː	1 7 1 7	AXBZ	TIKA	6	6.T.C 6.I.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	0	411	tīkṣṇá:411
3424	190	tīkṣṇá	tīkhā	None	Urdu	N o n e	0 7 4 7	AXBZ	0UNE	18	18.0.C 18.U.V 18.N.C 18.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3425	190	tīkṣṇá	tikho	tikʰo	Nepali	t i kʰ o	1 7 1 7	AXBZ	TIKU	10	10.T.C 10.I.V 10.K.C 10.U.V	2.0 1.5 1.75 0.8	0	411	tīkṣṇá:411
3426	190	tīkṣṇá	teज़	None	Bhojpuri	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3427	190	tīkṣṇá	tez	None	Punjabi	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3428	190	tīkṣṇá	tikho,	None	Sindhi	N o n e	0 7 4 7	AXBZ	0UNE	16	16.0.C 16.U.V 16.N.C 16.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3429	190	tīkṣṇá	dhārdār	None	Gujarati	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3430	190	tīkṣṇá	tīkṣṇa	tiːkʂɳɐ	Marathi	t iː k ʂ ɳ ɐ	1 7 1 3 4 7	AXBCCZ	TIKSNE	9	9.T.C 9.I.V 9.K.C 9.S.C 9.N.C 9.E.V	2.0 1.5 1.75 1.5 1.5 0.8	0	411	tīkṣṇá:411
3431	190	tīkṣṇá	tikhaṭ	None	Konkani	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3432	190	tīkṣṇá	süka	None	Assamese	N o n e	0 7 4 7	AXBZ	0UNE	1	1.0.C 1.U.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3433	190	tīkṣṇá	cokkha	None	Bengali	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3434	190	tīkṣṇá	tikṣṇô	None	Oriya	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3435	190	tīkṣṇá	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3436	190	tīkṣṇá	tiyuṇu	None	Sinhalese	N o n e	0 7 4 7	AXBZ	0UNE	17	17.0.C 17.U.V 17.N.C 17.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3437	190	tīkṣṇá	tūnu	None	Dhivehi	N o n e	0 7 4 7	AXBZ	0UNE	4	4.0.C 4.U.V 4.N.C 4.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
3438	190	tīkṣṇá	kucime	None	Romani	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	410	tīkṣṇá:410
#
1063	59	tṛ́ṇa	tṛ́ṇa	tɾɪɳ	Sanskrit	t ɾ ɪ ɳ	1 5 7 4	ACXN	TRIN	15	15.T.C 15.R.C 15.I.V 15.N.c	2.0 1.5 1.5 0.8	0	415	tṛ́ṇa:415
1064	59	tṛ́ṇa	tiṇa,	None	Pali	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	415	tṛ́ṇa:415
1065	59	tṛ́ṇa	ghās	ɡʱɑːs	Hindi	ɡʱ ɑː s	1 7 3	AXN	KAS	6	6.K.C 6.A.V 6.S.c	2.0 1.5 0.8	0	412	tṛ́ṇa:412
1066	59	tṛ́ṇa	ghās	ɡʱɑːs	Urdu	ɡʱ ɑː s	1 7 3	AXN	KAS	18	18.K.C 18.A.V 18.S.c	2.0 1.5 0.8	0	412	tṛ́ṇa:412
1067	59	tṛ́ṇa	ghā̃s	ɡʱäs	Nepali	ɡʱ ä s	1 7 3	AXN	KAS	10	10.K.C 10.A.V 10.S.c	2.0 1.5 0.8	0	412	tṛ́ṇa:412
1068	59	tṛ́ṇa	ghās	ɡʱɑːs	Bhojpuri	ɡʱ ɑː s	1 7 3	AXN	KAS	3	3.K.C 3.A.V 3.S.c	2.0 1.5 0.8	0	412	tṛ́ṇa:412
1069	59	tṛ́ṇa	ghāh	ɡʱɑːh	Punjabi	ɡʱ ɑː h	1 7 3	AXN	KAH	13	13.K.C 13.A.V 13.H.c	2.0 1.5 0.8	0	412	tṛ́ṇa:412
1070	59	tṛ́ṇa	gāhu	ɡɑ:ʱu	Sindhi	ɡ ɑ:ʱu	1 7	AX	KA	16	16.K.C 16.A.V	2.0 1.5	0	412	tṛ́ṇa:412
1071	59	tṛ́ṇa	ghās	ɡʱɑːs	Gujarati	ɡʱ ɑː s	1 7 3	AXN	KAS	5	5.K.C 5.A.V 5.S.c	2.0 1.5 0.8	0	412	tṛ́ṇa:412
1072	59	tṛ́ṇa	gavat	gavat	Marathi	g a v a t	1 7 3 7 1	AXBYN	KABAT	9	9.K.C 9.A.V 9.B.C 9.A.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	412	tṛ́ṇa:412
1073	59	tṛ́ṇa	taṇ	təːɳ	Konkani	t əː ɳ	1 7 4	AXN	TEN	8	8.T.C 8.E.V 8.N.c	2.0 1.5 0.8	0	415	tṛ́ṇa:415
1074	59	tṛ́ṇa	ghãh	ɡʱãʱ	Assamese	ɡʱ ãʱ	1 7	AX	KA	1	1.K.C 1.A.V	2.0 1.5	0	412	tṛ́ṇa:412
1075	59	tṛ́ṇa	gaś	gas	Bengali	g a s	1 7 3	AXN	KAS	2	2.K.C 2.A.V 2.S.c	2.0 1.5 0.8	0	412	tṛ́ṇa:412
1076	59	tṛ́ṇa	ghasô	ɡʱasɔ	Oriya	ɡʱ a s ɔ	1 7 3 7	AXBZ	KASU	11	11.K.C 11.A.V 11.S.C 11.U.V	2.0 1.5 1.75 0.8	0	412	tṛ́ṇa:412
1077	59	tṛ́ṇa	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	414	tṛ́ṇa:414
1078	59	tṛ́ṇa	taṇakoḷa	taṇakoḷa	Sinhalese	t a ṇ a k o ḷ a	1 7 4 7 1 7 5 7	AXBYBYBZ	TANAKULA	17	17.T.C 17.A.V 17.N.C 17.A.V 17.K.C 17.U.V 17.L.C 17.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	415	tṛ́ṇa:415
1079	59	tṛ́ṇa	vina	vinɑ	Dhivehi	v i n ɑ	3 7 4 7	AXBZ	BINA	4	4.B.C 4.I.V 4.N.C 4.A.V	2.0 1.5 1.75 0.8	0	413	tṛ́ṇa:413
1080	59	tṛ́ṇa	char	tʃɑː	Romani	t ʃ ɑː	1 3 7	ACX	TSA	14	14.T.C 14.S.C 14.A.V	2.0 1.5 1.5	0	415	tṛ́ṇa:415
#
1513	84	udára	udára	ʊdəɾ	Sanskrit	ʊ d ə ɾ	7 1 7 5	XBYN	YTER	15	15.Y.V 15.T.C 15.E.V 15.R.c	1.5 1.75 1.3 0.8	0	416	udára:416
1514	84	udára	udara	udara	Pali	u d a r a	7 1 7 5 7	XBYBZ	YTARA	12	12.Y.V 12.T.C 12.A.V 12.R.C 12.A.V	1.5 1.75 1.3 1.75 0.8	0	416	udára:416
1515	84	udára	peṭ	peːʈ	Hindi	p eː ʈ	1 7 1	AXN	PET	6	6.P.C 6.E.V 6.T.c	2.0 1.5 0.8	0	416	udára:416
1516	84	udára	peṭ	peːʈ	Urdu	p eː ʈ	1 7 1	AXN	PET	18	18.P.C 18.E.V 18.T.c	2.0 1.5 0.8	0	416	udára:416
1517	84	udára	peṭ,	peːʈ	Nepali	p eː ʈ	1 7 1	AXN	PET	10	10.P.C 10.E.V 10.T.c	2.0 1.5 0.8	0	416	udára:416
1518	84	udára	peṭ	peːʈ	Bhojpuri	p eː ʈ	1 7 1	AXN	PET	3	3.P.C 3.E.V 3.T.c	2.0 1.5 0.8	0	416	udára:416
1519	84	udára	ḍhiḍḍa,	ʈɪɖːə	Punjabi	ʈ ɪ ɖː ə	1 7 1 7	AXBZ	TITE	13	13.T.C 13.I.V 13.T.C 13.E.V	2.0 1.5 1.75 0.8	0	416	udára:416
1520	84	udára	peṭu	peːʈu	Sindhi	p eː ʈ u	1 7 1 7	AXBZ	PETY	16	16.P.C 16.E.V 16.T.C 16.Y.V	2.0 1.5 1.75 0.8	0	416	udára:416
1521	84	udára	peṭ	peːʈ	Gujarati	p eː ʈ	1 7 1	AXN	PET	5	5.P.C 5.E.V 5.T.c	2.0 1.5 0.8	0	416	udára:416
1522	84	udára	poṭ	poʊʈ	Marathi	p oʊ ʈ	1 7 1	AXN	PUT	9	9.P.C 9.U.V 9.T.c	2.0 1.5 0.8	0	416	udára:416
1523	84	udára	poṭ	poʊʈ	Konkani	p oʊ ʈ	1 7 1	AXN	PUT	8	8.P.C 8.U.V 8.T.c	2.0 1.5 0.8	0	416	udára:416
1524	84	udára	pet	pɛt	Assamese	p ɛ t	1 7 1	AXN	PET	1	1.P.C 1.E.V 1.T.c	2.0 1.5 0.8	0	416	udára:416
1525	84	udára	peṭ	pɛt	Bengali	p ɛ t	1 7 1	AXN	PET	2	2.P.C 2.E.V 2.T.c	2.0 1.5 0.8	0	416	udára:416
1526	84	udára	peṭô	peʈɔ	Oriya	p e ʈ ɔ	1 7 1 7	AXBZ	PETU	11	11.P.C 11.E.V 11.T.C 11.U.V	2.0 1.5 1.75 0.8	0	416	udára:416
1527	84	udára	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	417	udára:417
1528	84	udára	baḍa	baḍa:	Sinhalese	b a ḍ a:	1 7 1 7	AXBZ	PATA	17	17.P.C 17.A.V 17.T.C 17.A.V	2.0 1.5 1.75 0.8	0	416	udára:416
1529	84	udára	baⁿḍu	baⁿḍu	Dhivehi	b aⁿ ḍ u	1 7 1 7	AXBZ	PATY	4	4.P.C 4.A.V 4.T.C 4.Y.V	2.0 1.5 1.75 0.8	0	416	udára:416
1530	84	udára	per	pɜːɹ	Romani	p ɜː ɹ	1 7 5	AXN	PER	14	14.P.C 14.E.V 14.R.c	2.0 1.5 0.8	0	416	udára:416
#
505	28	urú	urú	ʊɾuː	Sanskrit	ʊ ɾ uː	7 5 7	XBZ	YRY	15	15.Y.V 15.R.C 15.Y.V	1.5 1.75 0.8	0	419	urú:419
506	28	urú	uru	uɾu	Pali	u ɾ u	7 5 7	XBZ	YRY	12	12.Y.V 12.R.C 12.Y.V	1.5 1.75 0.8	0	419	urú:419
507	28	urú	cauṛā	ˈtʃɔːɽaː	Hindi	ˈt ʃ ɔː ɽ aː	1 3 7 5 7	ACXBZ	TSURA	6	6.T.C 6.S.C 6.U.V 6.R.C 6.A.V	2.0 1.5 1.5 1.75 0.8	0	419	urú:419
508	28	urú	cauṛā	tʃɔːɽɑː	Urdu	t ʃ ɔː ɽ ɑː	1 3 7 5 7	ACXBZ	TSURA	18	18.T.C 18.S.C 18.U.V 18.R.C 18.A.V	2.0 1.5 1.5 1.75 0.8	0	419	urú:419
509	28	urú	cauḍā,	tʃɔːɖɑː	Nepali	t ʃ ɔː ɖ ɑː	1 3 7 1 7	ACXBZ	TSUTA	10	10.T.C 10.S.C 10.U.V 10.T.C 10.A.V	2.0 1.5 1.5 1.75 0.8	0	419	urú:419
510	28	urú	cauṛā	ˈtʃɔːɽaː	Bhojpuri	ˈt ʃ ɔː ɽ aː	1 3 7 5 7	ACXBZ	TSURA	3	3.T.C 3.S.C 3.U.V 3.R.C 3.A.V	2.0 1.5 1.5 1.75 0.8	0	419	urú:419
511	28	urú	cauṛā	tʃɔːɽɑː	Punjabi	t ʃ ɔː ɽ ɑː	1 3 7 5 7	ACXBZ	TSURA	13	13.T.C 13.S.C 13.U.V 13.R.C 13.A.V	2.0 1.5 1.5 1.75 0.8	0	419	urú:419
512	28	urú	kuśādo,	kuśādo	Sindhi	k u ś ā d o	1 7 3 7 1 7	AXBYBZ	KYSATU	16	16.K.C 16.Y.V 16.S.C 16.A.V 16.T.C 16.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	419	urú:419
513	28	urú	pahoḷũ	pahoḷũ	Gujarati	p a h o ḷ ũ	1 7 3 7 5 7	AXBYBZ	PAHULY	5	5.P.C 5.A.V 5.H.C 5.U.V 5.L.C 5.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0	418	urú:418
514	28	urú	runda	runda	Marathi	r u n d a	5 7 4 1 7	AXMBZ	RYNTA	9	9.R.C 9.Y.V 9.N.c 9.T.C 9.A.V	2.0 1.5 1.1 1.75 0.8	0	419	urú:419
515	28	urú	rūnda	rūnda	Konkani	r ū n d a	5 7 4 1 7	AXMBZ	RYNTA	8	8.R.C 8.Y.V 8.N.c 8.T.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0	419	urú:419
516	28	urú	bohol	bɔɦɔl	Assamese	b ɔ ɦ ɔ l	1 7 3 7 5	AXBYN	PUHUL	1	1.P.C 1.U.V 1.H.C 1.U.V 1.L.c	2.0 1.5 1.75 1.3 0.8	0	418	urú:418
517	28	urú	côoṛa	ˈtʃɔoɽa	Bengali	ˈt ʃ ɔo ɽ a	1 3 7 5 7	ACXBZ	TSURA	2	2.T.C 2.S.C 2.U.V 2.R.C 2.A.V	2.0 1.5 1.5 1.75 0.8	0	419	urú:419
518	28	urú	côuḍa,	tʃɔuɖa	Oriya	t ʃ ɔu ɖ a	1 3 7 1 7	ACXBZ	TSUTA	11	11.T.C 11.S.C 11.U.V 11.T.C 11.A.V	2.0 1.5 1.5 1.75 0.8	0	419	urú:419
519	28	urú	khol	khol	Kashmiri	k h o l	1 3 7 5	ACXN	KHUL	7	7.K.C 7.H.C 7.U.V 7.L.c	2.0 1.5 1.5 0.8	0	418	urú:418
520	28	urú	puḷul	puḷʌl	Sinhalese	p u ḷ ʌ l	1 7 5 7 5	AXBYN	PYLEL	17	17.P.C 17.Y.V 17.L.C 17.E.V 17.L.c	2.0 1.5 1.75 1.3 0.8	0	418	urú:418
521	28	urú	fuḷā	fuḷā	Dhivehi	f u ḷ ā	3 7 5 7	AXBZ	BYLA	4	4.B.C 4.Y.V 4.L.C 4.A.V	2.0 1.5 1.75 0.8	0	418	urú:418
522	28	urú	buxlo	buxlo	Romani	b u x l o	1 7 3 5 7	AXBCZ	PYGLU	14	14.P.C 14.Y.V 14.G.C 14.L.C 14.U.V	2.0 1.5 1.75 1.5 0.8	0	418	urú:418
#
1351	75	vaktra,	vaktra,	ʋɐktɾɐ	Sanskrit	ʋ ɐ k t ɾ ɐ	6 7 1 1 5 7	AXMBCZ	WEKTRE	15	15.W.C 15.E.V 15.K.c 15.T.C 15.R.C 15.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	421	vaktra,:421
1352	75	vaktra,	mukha	mukˈhaʔ	Pali	m u k ˈh a ʔ	4 7 1 3 7 1	AXBCYN	MYKHAH	12	12.M.C 12.Y.V 12.K.C 12.H.C 12.A.V 12.H.c	2.0 1.5 1.75 1.5 1.3 0.8	0	420	vaktra,:420
1353	75	vaktra,	mũh	mʊɦ	Hindi	m ʊ ɦ	4 7 3	AXN	MYH	6	6.M.C 6.Y.V 6.H.c	2.0 1.5 0.8	0	420	vaktra,:420
1354	75	vaktra,	munh	mʊɦ	Urdu	m ʊ ɦ	4 7 3	AXN	MYH	18	18.M.C 18.Y.V 18.H.c	2.0 1.5 0.8	0	420	vaktra,:420
1355	75	vaktra,	mukh	mʊkʰ	Nepali	m ʊ kʰ	4 7 1	AXN	MYK	10	10.M.C 10.Y.V 10.K.c	2.0 1.5 0.8	0	420	vaktra,:420
1356	75	vaktra,	mũh	mʊɦ	Bhojpuri	m ʊ ɦ	4 7 3	AXN	MYH	3	3.M.C 3.Y.V 3.H.c	2.0 1.5 0.8	0	420	vaktra,:420
1357	75	vaktra,	mū̃h	mũːɦ	Punjabi	m ũː ɦ	4 7 3	AXN	MYH	13	13.M.C 13.Y.V 13.H.c	2.0 1.5 0.8	0	420	vaktra,:420
1358	75	vaktra,	vātu	va:tu	Sindhi	v a: t u	3 7 1 7	AXBZ	BATY	16	16.B.C 16.A.V 16.T.C 16.Y.V	2.0 1.5 1.75 0.8	0	421	vaktra,:421
1359	75	vaktra,	mõ,	mõ	Gujarati	m õ	4 7	AX	MU	5	5.M.C 5.U.V	2.0 1.5	0	420	vaktra,:420
1360	75	vaktra,	toṇḍa	toṇḍa	Marathi	t o ṇ ḍ a	1 7 4 1 7	AXMBZ	TUNTA	9	9.T.C 9.U.V 9.N.c 9.T.C 9.A.V	2.0 1.5 1.1 1.75 0.8	0	421	vaktra,:421
1361	75	vaktra,	toṇḍa	toṇḍa	Konkani	t o ṇ ḍ a	1 7 4 1 7	AXMBZ	TUNTA	8	8.T.C 8.U.V 8.N.c 8.T.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0	421	vaktra,:421
1362	75	vaktra,	mukh	mukʰ	Assamese	m u kʰ	4 7 1	AXN	MYK	1	1.M.C 1.Y.V 1.K.c	2.0 1.5 0.8	0	420	vaktra,:420
1363	75	vaktra,	mukh	mukʰ	Bengali	m u kʰ	4 7 1	AXN	MYK	2	2.M.C 2.Y.V 2.K.c	2.0 1.5 0.8	0	420	vaktra,:420
1364	75	vaktra,	paṭi,	paṭi	Oriya	p a ṭ i	1 7 1 7	AXBZ	PATI	11	11.P.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.75 0.8	0	421	vaktra,:421
1365	75	vaktra,	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	422	vaktra,:422
1366	75	vaktra,	kaṭa	kata	Sinhalese	k a t a	1 7 1 7	AXBZ	KATA	17	17.K.C 17.A.V 17.T.C 17.A.V	2.0 1.5 1.75 0.8	0	421	vaktra,:421
1367	75	vaktra,	aⁿga	eɪⁿgɑ	Dhivehi	eɪⁿ g ɑ	7 1 7	XBZ	EKA	4	4.E.V 4.K.C 4.A.V	1.5 1.75 0.8	0	421	vaktra,:421
1368	75	vaktra,	muj	muj	Romani	m u j	4 7 6	AXN	MYJ	14	14.M.C 14.Y.V 14.J.c	2.0 1.5 0.8	0	420	vaktra,:420
#
2701	150	varṣá	varṣá	ʋəɾʂ	Sanskrit	ʋ ə ɾ ʂ	6 7 5 3	AXLN	WERS	15	15.W.C 15.E.V 15.R.c 15.S.c	2.0 1.5 1.1 0.8	0	423	varṣá:423
2702	150	varṣá	vassa	ˈvasːa	Pali	ˈv a sː a	3 7 3 7	AXBZ	BASA	12	12.B.C 12.A.V 12.S.C 12.A.V	2.0 1.5 1.75 0.8	0	423	varṣá:423
2703	150	varṣá	bāriś	bɑːɾɪʃ	Hindi	b ɑː ɾ ɪ ʃ	1 7 5 7 3	AXBYN	PARIS	6	6.P.C 6.A.V 6.R.C 6.I.V 6.S.c	2.0 1.5 1.75 1.3 0.8	0	423	varṣá:423
2704	150	varṣá	bāriś	bɑːɾiʃ	Urdu	b ɑː ɾ i ʃ	1 7 5 7 3	AXBYN	PARIS	18	18.P.C 18.A.V 18.R.C 18.I.V 18.S.c	2.0 1.5 1.75 1.3 0.8	0	423	varṣá:423
2705	150	varṣá	varṣā,	ʋəɾʂɑː	Nepali	ʋ ə ɾ ʂ ɑː	6 7 5 3 7	AXMBZ	WERSA	10	10.W.C 10.E.V 10.R.c 10.S.C 10.A.V	2.0 1.5 1.1 1.75 0.8	0	423	varṣá:423
2706	150	varṣá	barkhā	bəɾkʰɑː	Bhojpuri	b ə ɾ kʰ ɑː	1 7 5 1 7	AXMBZ	PERKA	3	3.P.C 3.E.V 3.R.c 3.K.C 3.A.V	2.0 1.5 1.1 1.75 0.8	0	423	varṣá:423
2707	150	varṣá	bāriś	baːɾɪʃ	Punjabi	b aː ɾ ɪ ʃ	1 7 5 7 3	AXBYN	PARIS	13	13.P.C 13.A.V 13.R.C 13.I.V 13.S.c	2.0 1.5 1.75 1.3 0.8	0	423	varṣá:423
2708	150	varṣá	mī̃hũ	mī̃:hũ:	Sindhi	m ī̃: h ũ:	4 7 3 7	AXBZ	MIHY	16	16.M.C 16.I.V 16.H.C 16.Y.V	2.0 1.5 1.75 0.8	0	423	varṣá:423
2709	150	varṣá	varsād	ʋəsɑːd	Gujarati	ʋ ə s ɑː d	6 7 3 7 1	AXBYN	WESAT	5	5.W.C 5.E.V 5.S.C 5.A.V 5.T.c	2.0 1.5 1.75 1.3 0.8	0	423	varṣá:423
2710	150	varṣá	pāūs	paus	Marathi	p au s	1 7 3	AXN	PAS	9	9.P.C 9.A.V 9.S.c	2.0 1.5 0.8	0	423	varṣá:423
2711	150	varṣá	pāvas,	pɑːʋs	Konkani	p ɑː ʋ s	1 7 6 3	AXLN	PAWS	8	8.P.C 8.A.V 8.W.c 8.S.c	2.0 1.5 1.1 0.8	0	423	varṣá:423
2712	150	varṣá	boroxun	bɔɹɔxun	Assamese	b ɔ ɹ ɔ x u n	1 7 5 7 3 7 4	AXBYBYN	PURUGYN	1	1.P.C 1.U.V 1.R.C 1.U.V 1.G.C 1.Y.V 1.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	423	varṣá:423
2713	150	varṣá	briśṭi	briśti	Bengali	b r i ś t i	1 5 7 3 1 7	ACXMBZ	PRISTI	2	2.P.C 2.R.C 2.I.V 2.S.c 2.T.C 2.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	423	varṣá:423
2714	150	varṣá	bôrṣa	bɔɾsa	Oriya	b ɔ ɾ s a	1 7 5 3 7	AXMBZ	PURSA	11	11.P.C 11.U.V 11.R.c 11.S.C 11.A.V	2.0 1.5 1.1 1.75 0.8	0	423	varṣá:423
2715	150	varṣá	None	None	Kashmiri	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	424	varṣá:424
2716	150	varṣá	wæssa	wæssa	Sinhalese	w æ ss a	6 7 3 7	AXBZ	WESA	17	17.W.C 17.E.V 17.S.C 17.A.V	2.0 1.5 1.75 0.8	0	423	varṣá:423
