# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	COGID	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	UPGMAID
913	50	sū́rya,	surjyô	suɾdʒjɔ	Oriya	-11	s u ɾ d ʒ j ɔ	3 7 5 1 3 6 7	AXMBCCZ	SYRTSJU	11	11.S.C 11.Y.V 11.R.c 11.T.C 11.S.C 11.J.C 11.U.V	2.0 1.5 1.1 1.75 1.5 1.5 0.8	0	833
914	50	sū́rya,	None	None	Kashmiri	1972	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	838
915	50	sū́rya,	iru	None	Sinhalese	82	N o n e	0 7 4 7	AXBZ	0UNE	17	17.0.C 17.U.V 17.N.C 17.E.V	2.0 1.5 1.75 0.8	1	848
916	50	sū́rya,	iru	iɾu	Dhivehi	82	i ɾ u	7 5 7	XBZ	IRY	4	4.I.V 4.R.C 4.Y.V	1.5 1.75 0.8	0	835
917	50	sū́rya,	kham	kham	Romani	236	k h a m	1 3 7 4	ACXN	KHAM	14	14.K.C 14.H.C 14.A.V 14.M.c	2.0 1.5 1.5 0.8	0	845
#
1259	70	taptá	taptá	tɐptɐ	Sanskrit	2258	t ɐ p t ɐ	1 7 1 1 7	AXMBZ	TEPTE	15	15.T.C 15.E.V 15.P.c 15.T.C 15.E.V	2.0 1.5 1.1 1.75 0.8	0	864
1260	70	taptá	ghamma	None	Pali	2256	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	861
1261	70	taptá	garm	ɡəɾəm	Hindi	-6	ɡ ə ɾ ə m	1 7 5 7 4	AXBYN	KEREM	6	6.K.C 6.E.V 6.R.C 6.E.V 6.M.c	2.0 1.5 1.75 1.3 0.8	0	851
1262	70	taptá	garm	ɡaɾm	Urdu	-6	ɡ a ɾ m	1 7 5 4	AXLN	KARM	18	18.K.C 18.A.V 18.R.c 18.M.c	2.0 1.5 1.1 0.8	0	851
1263	70	taptá	nyāno,	njäno	Nepali	170	n j ä n o	4 6 7 4 7	ACXBZ	NJANU	10	10.N.C 10.J.C 10.A.V 10.N.C 10.U.V	2.0 1.5 1.5 1.75 0.8	0	859
1264	70	taptá	garam	garam	Bhojpuri	2250	g a r a m	1 7 5 7 4	AXBYN	KARAM	3	3.K.C 3.A.V 3.R.C 3.A.V 3.M.c	2.0 1.5 1.75 1.3 0.8	0	851
1265	70	taptá	garam	ɡəɾᵊmə	Punjabi	133	ɡ ə ɾᵊ m ə	1 7 5 4 7	AXMBZ	KERME	13	13.K.C 13.E.V 13.R.c 13.M.C 13.E.V	2.0 1.5 1.1 1.75 0.8	0	851
1266	70	taptá	koso,	koso	Sindhi	133	k o s o	1 7 3 7	AXBZ	KUSU	16	16.K.C 16.U.V 16.S.C 16.U.V	2.0 1.5 1.75 0.8	0	865
1267	70	taptá	garam	garam	Gujarati	133	g a r a m	1 7 5 7 4	AXBYN	KARAM	5	5.K.C 5.A.V 5.R.C 5.A.V 5.M.c	2.0 1.5 1.75 1.3 0.8	0	851
1268	70	taptá	garam,	garam	Marathi	133	g a r a m	1 7 5 7 4	AXBYN	KARAM	9	9.K.C 9.A.V 9.R.C 9.A.V 9.M.c	2.0 1.5 1.75 1.3 0.8	0	851
1269	70	taptá	garam	garam	Konkani	133	g a r a m	1 7 5 7 4	AXBYN	KARAM	8	8.K.C 8.A.V 8.R.C 8.A.V 8.M.c	2.0 1.5 1.75 1.3 0.8	0	851
1270	70	taptá	topot,	tɔpɔt	Assamese	133	t ɔ p ɔ t	1 7 1 7 1	AXBYN	TUPUT	1	1.T.C 1.U.V 1.P.C 1.U.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0	850
1271	70	taptá	gôrôm	ˈɡɔrom	Bengali	-10	ˈɡ ɔ r o m	1 7 5 7 4	AXBYN	KURUM	2	2.K.C 2.U.V 2.R.C 2.U.V 2.M.c	2.0 1.5 1.75 1.3 0.8	0	851
1272	70	taptá	gôrômô	ɡɔɾɔmɔ	Oriya	12	ɡ ɔ ɾ ɔ m ɔ	1 7 5 7 4 7	AXBYBZ	KURUMU	11	11.K.C 11.U.V 11.R.C 11.U.V 11.M.C 11.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	851
1273	70	taptá	None	None	Kashmiri	2249	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	856
1274	70	taptá	uṇusum	None	Sinhalese	133	N o n e	0 7 4 7	AXBZ	0UNE	17	17.0.C 17.U.V 17.N.C 17.E.V	2.0 1.5 1.75 0.8	1	866
1275	70	taptá	hūnu	hūnu	Dhivehi	133	h ū n u	3 7 4 7	AXBZ	HYNY	4	4.H.C 4.Y.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	0	853
1276	70	taptá	tato	ˈtato	Romani	170	ˈt a t o	1 7 1 7	AXBZ	TATU	14	14.T.C 14.A.V 14.T.C 14.U.V	2.0 1.5 1.75 0.8	0	863
#
451	25	tvác	tvác	tʋɐtɕ	Sanskrit	116	t ʋ ɐ t ɕ	1 6 7 1 3	ACXBC	TWETS	15	15.T.C 15.W.C 15.E.V 15.T.C 15.S.C	2.0 1.5 1.5 1.75 1.5	0	881
452	25	tvác	taca	ˈtakə	Pali	114	ˈt a k ə	1 7 1 7	AXBZ	TAKE	12	12.T.C 12.A.V 12.K.C 12.E.V	2.0 1.5 1.75 0.8	0	878
453	25	tvác	chāl	tʃʰɑːl	Hindi	4	t ʃʰ ɑː l	1 3 7 5	ACXN	TSAL	6	6.T.C 6.S.C 6.A.V 6.L.c	2.0 1.5 1.5 0.8	0	868
454	25	tvác	chāl	tʃʰälə	Urdu	4	t ʃʰ ä l ə	1 3 7 5 7	ACXBZ	TSALE	18	18.T.C 18.S.C 18.A.V 18.L.C 18.E.V	2.0 1.5 1.5 1.75 0.8	0	879
455	25	tvác	(rūkhko)	ruːkʰko	Nepali	328	r uː kʰ k o	5 7 1 1 7	AXMBZ	RYKKU	10	10.R.C 10.Y.V 10.K.c 10.K.C 10.U.V	2.0 1.5 1.1 1.75 0.8	0	876
456	25	tvác	chāl,	tʃʰɑːl	Bhojpuri	107	t ʃʰ ɑː l	1 3 7 5	ACXN	TSAL	3	3.T.C 3.S.C 3.A.V 3.L.c	2.0 1.5 1.5 0.8	0	868
457	25	tvác	chilla,	tʃʰillə	Punjabi	4	t ʃʰ i ll ə	1 3 7 5 7	ACXBZ	TSILE	13	13.T.C 13.S.C 13.I.V 13.L.C 13.E.V	2.0 1.5 1.5 1.75 0.8	0	879
458	25	tvác	choᶑo	tʃoᶑo	Sindhi	4	t ʃ o ᶑ o	1 3 7 0 7	ACXBZ	TSU0U	16	16.T.C 16.S.C 16.U.V 16.0.C 16.U.V	2.0 1.5 1.5 1.75 0.8	0	882
459	25	tvác	chāl	tʃʰɑːl	Gujarati	4	t ʃʰ ɑː l	1 3 7 5	ACXN	TSAL	5	5.T.C 5.S.C 5.A.V 5.L.c	2.0 1.5 1.5 0.8	0	868
460	25	tvác	(j̈hāḍācī)	sɑːl	Marathi	4	s ɑː l	3 7 5	AXN	SAL	9	9.S.C 9.A.V 9.L.c	2.0 1.5 0.8	0	868
461	25	tvác	(jhāḍāce)	sɑːl	Konkani	4	s ɑː l	3 7 5	AXN	SAL	8	8.S.C 8.A.V 8.L.c	2.0 1.5 0.8	0	868
462	25	tvác	bakoli	bakɔli	Assamese	328	b a k ɔ l i	1 7 1 7 5 7	AXBYBZ	PAKULI	1	1.P.C 1.A.V 1.K.C 1.U.V 1.L.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	867
463	25	tvác	chal	sal	Bengali	4	s a l	3 7 5	AXN	SAL	2	2.S.C 2.A.V 2.L.c	2.0 1.5 0.8	0	868
464	25	tvác	bôkôḷô,	bɔkɔlɔ	Oriya	4	b ɔ k ɔ l ɔ	1 7 1 7 5 7	AXBYBZ	PUKULU	11	11.P.C 11.U.V 11.K.C 11.U.V 11.L.C 11.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	867
465	25	tvác	None	None	Kashmiri	111	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	873
466	25	tvác	potu	potu	Sinhalese	383	p o t u	1 7 1 7	AXBZ	PUTY	17	17.P.C 17.U.V 17.T.C 17.Y.V	2.0 1.5 1.75 0.8	0	883
467	25	tvác	toṣi	toṣi	Dhivehi	523	t o ṣ i	1 7 3 7	AXBZ	TUSI	4	4.T.C 4.U.V 4.S.C 4.I.V	2.0 1.5 1.75 0.8	0	870
468	25	tvác	korca	None	Romani	-1	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	880
#
19	1	tvám	tvám	tʋɐm	Sanskrit	2505	t ʋ ɐ m	1 6 7 4	ACXN	TWEM	15	15.T.C 15.W.C 15.E.V 15.M.c	2.0 1.5 1.5 0.8	0	895
20	1	tvám	tvaṃ	tʋɐṃ	Pali	2501	t ʋ ɐ ṃ	1 6 7 4	ACXN	TWEM	12	12.T.C 12.W.C 12.E.V 12.M.c	2.0 1.5 1.5 0.8	0	895
21	1	tvám	tū*,	tuː	Hindi	87	t uː	1 7	AX	TY	6	6.T.C 6.Y.V	2.0 1.5	0	888
22	1	tvám	tū*,	toː	Urdu	87	t oː	1 7	AX	TU	18	18.T.C 18.U.V	2.0 1.5	0	888
23	1	tvám	tã,	tʌ	Nepali	87	t ʌ	1 7	AX	TE	10	10.T.C 10.E.V	2.0 1.5	0	888
24	1	tvám	te,	tɐj	Bhojpuri	2494	t ɐ j	1 7 6	AXN	TEJ	3	3.T.C 3.E.V 3.J.c	2.0 1.5 0.8	0	886
25	1	tvám	tū̃*,	tũː	Punjabi	87	t ũː	1 7	AX	TY	13	13.T.C 13.Y.V	2.0 1.5	0	888
26	1	tvám	tū̃	tun	Sindhi	87	t u n	1 7 4	AXN	TYN	16	16.T.C 16.Y.V 16.N.c	2.0 1.5 0.8	0	888
27	1	tvám	tũ*,	tuː	Gujarati	87	t uː	1 7	AX	TY	5	5.T.C 5.Y.V	2.0 1.5	0	888
28	1	tvám	tū*,	tuː	Marathi	87	t uː	1 7	AX	TY	9	9.T.C 9.Y.V	2.0 1.5	0	888
29	1	tvám	tū	tuː	Konkani	87	t uː	1 7	AX	TY	8	8.T.C 8.Y.V	2.0 1.5	0	888
30	1	tvám	toi*,	tɔɪ	Assamese	87	t ɔɪ	1 7	AX	TU	1	1.T.C 1.U.V	2.0 1.5	0	888
31	1	tvám	tumi,	tumi	Bengali	87	t u m i	1 7 4 7	AXBZ	TYMI	2	2.T.C 2.Y.V 2.M.C 2.I.V	2.0 1.5 1.75 0.8	0	885
32	1	tvám	tu,	tu	Oriya	87	t u	1 7	AX	TY	11	11.T.C 11.Y.V	2.0 1.5	0	888
33	1	tvám	ċụ	tsɨ	Kashmiri	2494	t s ɨ	1 3 7	ACX	TSI	7	7.T.C 7.S.C 7.I.V	2.0 1.5 1.5	0	890
34	1	tvám	oyā*,	ɔɪɑː	Sinhalese	87	ɔɪɑː	7	X	U	17	17.U.V	1.5	0	900
35	1	tvám	kalē,	kæle:	Dhivehi	87	k æ l e:	1 7 5 7	AXBZ	KELE	4	4.K.C 4.E.V 4.L.C 4.E.V	2.0 1.5 1.75 0.8	0	887
36	1	tvám	tu	ˈtu	Romani	87	ˈt u	1 7	AX	TY	14	14.T.C 14.Y.V	2.0 1.5	0	888
#
73	4	tát	tát	tɐt	Sanskrit	2032	t ɐ t	1 7 1	AXN	TET	15	15.T.C 15.E.V 15.T.c	2.0 1.5 0.8	0	907
74	4	tát	asu,	ˈɑsu	Pali	2032	ˈɑ s u	7 3 7	XBZ	ASY	12	12.A.V 12.S.C 12.Y.V	1.5 1.75 0.8	0	912
75	4	tát	vah	ʋəɦ	Hindi	85	ʋ ə ɦ	6 7 3	AXN	WEH	6	6.W.C 6.E.V 6.H.c	2.0 1.5 0.8	0	906
76	4	tát	voh	ʋoː	Urdu	85	ʋ oː	6 7	AX	WU	18	18.W.C 18.U.V	2.0 1.5	0	918
77	4	tát	tyo	tjo	Nepali	85	t j o	1 6 7	ACX	TJU	10	10.T.C 10.J.C 10.U.V	2.0 1.5 1.5	0	910
78	4	tát	uh	ʌ	Bhojpuri	2030	ʌ	7	X	E	3	3.E.V	1.5	0	903
79	4	tát	uha	uha	Punjabi	85	u h a	7 3 7	XBZ	YHA	13	13.Y.V 13.H.C 13.A.V	1.5 1.75 0.8	0	913
80	4	tát	hū*,	huwa	Sindhi	85	h u w a	3 7 6 7	AXBZ	HYWA	16	16.H.C 16.Y.V 16.W.C 16.A.V	2.0 1.5 1.75 0.8	0	916
81	4	tát	pelũ	pelũ	Gujarati	203	p e l ũ	1 7 5 7	AXBZ	PELY	5	5.P.C 5.E.V 5.L.C 5.Y.V	2.0 1.5 1.75 0.8	0	905
82	4	tát	to*,	toː	Marathi	203	t oː	1 7	AX	TU	9	9.T.C 9.U.V	2.0 1.5	0	904
83	4	tát	to,	toː	Konkani	203	t oː	1 7	AX	TU	8	8.T.C 8.U.V	2.0 1.5	0	904
84	4	tát	xei	xei	Assamese	353	x ei	3 7	AX	GE	1	1.G.C 1.E.V	2.0 1.5	0	901
85	4	tát	o	ʊ	Bengali	85	ʊ	7	X	Y	2	2.Y.V	1.5	0	902
86	4	tát	taha	taha	Oriya	353	t a h a	1 7 3 7	AXBZ	TAHA	11	11.T.C 11.A.V 11.H.C 11.A.V	2.0 1.5 1.75 0.8	0	911
87	4	tát	ti	ti	Kashmiri	2035	t i	1 7	AX	TI	7	7.T.C 7.I.V	2.0 1.5	0	907
88	4	tát	ē*,	eː	Sinhalese	85	eː	7	X	E	17	17.E.V	1.5	0	903
89	4	tát	tiޭ	tiޭ	Dhivehi	289	t i ޭ	1 7 0	AXN	TI0	4	4.T.C 4.I.V 4.0.c	2.0 1.5 0.8	0	904
90	4	tát	kodo	ˈkodo	Romani	85	ˈk o d o	1 7 1 7	AXBZ	KUTU	14	14.K.C 14.U.V 14.T.C 14.U.V	2.0 1.5 1.75 0.8	0	914
#
810	45	udára	udára	ʊdəɾ	Sanskrit	141	ʊ d ə ɾ	7 1 7 5	XBYN	YTER	15	15.Y.V 15.T.C 15.E.V 15.R.c	1.5 1.75 1.3 0.8	0	930
811	45	udára	udara	udara	Pali	141	u d a r a	7 1 7 5 7	XBYBZ	YTARA	12	12.Y.V 12.T.C 12.A.V 12.R.C 12.A.V	1.5 1.75 1.3 1.75 0.8	0	930
812	45	udára	peṭ	peːʈ	Hindi	678	p eː ʈ	1 7 1	AXN	PET	6	6.P.C 6.E.V 6.T.c	2.0 1.5 0.8	0	919
813	45	udára	peṭ	peːʈ	Urdu	678	p eː ʈ	1 7 1	AXN	PET	18	18.P.C 18.E.V 18.T.c	2.0 1.5 0.8	0	919
814	45	udára	peṭ,	peːʈ	Nepali	678	p eː ʈ	1 7 1	AXN	PET	10	10.P.C 10.E.V 10.T.c	2.0 1.5 0.8	0	919
815	45	udára	peṭ	peːʈ	Bhojpuri	134	p eː ʈ	1 7 1	AXN	PET	3	3.P.C 3.E.V 3.T.c	2.0 1.5 0.8	0	919
816	45	udára	ḍhiḍḍa,	ʈɪɖːə	Punjabi	678	ʈ ɪ ɖː ə	1 7 1 7	AXBZ	TITE	13	13.T.C 13.I.V 13.T.C 13.E.V	2.0 1.5 1.75 0.8	0	931
817	45	udára	peṭu	peːʈu	Sindhi	678	p eː ʈ u	1 7 1 7	AXBZ	PETY	16	16.P.C 16.E.V 16.T.C 16.Y.V	2.0 1.5 1.75 0.8	0	919
818	45	udára	peṭ	peːʈ	Gujarati	678	p eː ʈ	1 7 1	AXN	PET	5	5.P.C 5.E.V 5.T.c	2.0 1.5 0.8	0	919
819	45	udára	poṭ	poʊʈ	Marathi	-1	p oʊ ʈ	1 7 1	AXN	PUT	9	9.P.C 9.U.V 9.T.c	2.0 1.5 0.8	0	919
820	45	udára	poṭ	poʊʈ	Konkani	-1	p oʊ ʈ	1 7 1	AXN	PUT	8	8.P.C 8.U.V 8.T.c	2.0 1.5 0.8	0	919
821	45	udára	pet	pɛt	Assamese	678	p ɛ t	1 7 1	AXN	PET	1	1.P.C 1.E.V 1.T.c	2.0 1.5 0.8	0	919
822	45	udára	peṭ	pɛt	Bengali	678	p ɛ t	1 7 1	AXN	PET	2	2.P.C 2.E.V 2.T.c	2.0 1.5 0.8	0	919
823	45	udára	peṭô	peʈɔ	Oriya	678	p e ʈ ɔ	1 7 1 7	AXBZ	PETU	11	11.P.C 11.E.V 11.T.C 11.U.V	2.0 1.5 1.75 0.8	0	919
824	45	udára	None	None	Kashmiri	134	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	925
825	45	udára	baḍa	baḍaː	Sinhalese	329	b a ḍ aː	1 7 1 7	AXBZ	PATA	17	17.P.C 17.A.V 17.T.C 17.A.V	2.0 1.5 1.75 0.8	0	919
826	45	udára	baⁿḍu	baⁿḍu	Dhivehi	329	b aⁿ ḍ u	1 7 1 7	AXBZ	PATY	4	4.P.C 4.A.V 4.T.C 4.Y.V	2.0 1.5 1.75 0.8	0	919
827	45	udára	per	pɜːɹ	Romani	678	p ɜː ɹ	1 7 5	AXN	PER	14	14.P.C 14.E.V 14.R.c	2.0 1.5 0.8	0	932
#
972	54	varṣá	varṣá	ʋəɾʂ	Sanskrit	1426	ʋ ə ɾ ʂ	6 7 5 3	AXLN	WERS	15	15.W.C 15.E.V 15.R.c 15.S.c	2.0 1.5 1.1 0.8	0	947
973	54	varṣá	vassa	ˈvasːa	Pali	1426	ˈv a sː a	3 7 3 7	AXBZ	BASA	12	12.B.C 12.A.V 12.S.C 12.A.V	2.0 1.5 1.75 0.8	0	944
974	54	varṣá	bāriś	bɑːɾɪʃ	Hindi	62	b ɑː ɾ ɪ ʃ	1 7 5 7 3	AXBYN	PARIS	6	6.P.C 6.A.V 6.R.C 6.I.V 6.S.c	2.0 1.5 1.75 1.3 0.8	0	940
975	54	varṣá	bāriś	bɑːɾiʃ	Urdu	62	b ɑː ɾ i ʃ	1 7 5 7 3	AXBYN	PARIS	18	18.P.C 18.A.V 18.R.C 18.I.V 18.S.c	2.0 1.5 1.75 1.3 0.8	0	940
976	54	varṣá	varṣā,	ʋəɾʂɑː	Nepali	369	ʋ ə ɾ ʂ ɑː	6 7 5 3 7	AXMBZ	WERSA	10	10.W.C 10.E.V 10.R.c 10.S.C 10.A.V	2.0 1.5 1.1 1.75 0.8	0	942
977	54	varṣá	barkhā	bəɾkʰɑː	Bhojpuri	1426	b ə ɾ kʰ ɑː	1 7 5 1 7	AXMBZ	PERKA	3	3.P.C 3.E.V 3.R.c 3.K.C 3.A.V	2.0 1.5 1.1 1.75 0.8	0	935
978	54	varṣá	bāriś	baːɾɪʃ	Punjabi	62	b aː ɾ ɪ ʃ	1 7 5 7 3	AXBYN	PARIS	13	13.P.C 13.A.V 13.R.C 13.I.V 13.S.c	2.0 1.5 1.75 1.3 0.8	0	940
979	54	varṣá	mī̃hũ	mī̃hũ	Sindhi	62	m ī̃ h ũ	4 7 3 7	AXBZ	MIHY	16	16.M.C 16.I.V 16.H.C 16.Y.V	2.0 1.5 1.75 0.8	0	948
980	54	varṣá	varsād	varsɑːd	Gujarati	127	v a r s ɑː d	3 7 5 3 7 1	AXMBYN	BARSAT	5	5.B.C 5.A.V 5.R.c 5.S.C 5.A.V 5.T.c	2.0 1.5 1.1 1.75 1.3 0.8	0	937
981	54	varṣá	pāūs	paus	Marathi	127	p au s	1 7 3	AXN	PAS	9	9.P.C 9.A.V 9.S.c	2.0 1.5 0.8	0	940
982	54	varṣá	pāvas,	pɑːvas	Konkani	127	p ɑː v a s	1 7 3 7 3	AXBYN	PABAS	8	8.P.C 8.A.V 8.B.C 8.A.V 8.S.c	2.0 1.5 1.75 1.3 0.8	0	940
983	54	varṣá	boroxun	bɔɹɔxun	Assamese	127	b ɔ ɹ ɔ x u n	1 7 5 7 3 7 4	AXBYBYN	PURUGYN	1	1.P.C 1.U.V 1.R.C 1.U.V 1.G.C 1.Y.V 1.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	933
984	54	varṣá	briśṭi	briśṭi	Bengali	127	b r i ś ṭ i	1 5 7 3 1 7	ACXMBZ	PRISTI	2	2.P.C 2.R.C 2.I.V 2.S.c 2.T.C 2.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	934
985	54	varṣá	bôrṣa	bɔɾsa	Oriya	-10	b ɔ ɾ s a	1 7 5 3 7	AXMBZ	PURSA	11	11.P.C 11.U.V 11.R.c 11.S.C 11.A.V	2.0 1.5 1.1 1.75 0.8	0	940
986	54	varṣá	None	None	Kashmiri	1426	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	939
987	54	varṣá	wæssa	wæssa	Sinhalese	127	w æ ss a	6 7 3 7	AXBZ	WESA	17	17.W.C 17.E.V 17.S.C 17.A.V	2.0 1.5 1.75 0.8	0	949
988	54	varṣá	vārē	vɑːreː	Dhivehi	127	v ɑː r eː	3 7 5 7	AXBZ	BARE	4	4.B.C 4.A.V 4.R.C 4.E.V	2.0 1.5 1.75 0.8	0	936
989	54	varṣá	briśind	briśind	Romani	127	b r i ś i n d	1 5 7 3 7 4 1	ACXBYLN	PRISINT	14	14.P.C 14.R.C 14.I.V 14.S.C 14.I.V 14.N.c 14.T.c	2.0 1.5 1.5 1.75 1.3 1.1 0.8	0	934
#
37	2	vayám,	vayám,	ʋɐjɐm	Sanskrit	2289	ʋ ɐ j ɐ m	6 7 6 7 4	AXBYN	WEJEM	15	15.W.C 15.E.V 15.J.C 15.E.V 15.M.c	2.0 1.5 1.75 1.3 0.8	0	964
38	2	vayám,	amhe,	amhe	Pali	2287	a m h e	7 4 3 7	XMBZ	AMHE	12	12.A.V 12.M.c 12.H.C 12.E.V	1.5 1.1 1.75 0.8	0	961
39	2	vayám,	ham	ˈhəm	Hindi	95	ˈh ə m	3 7 4	AXN	HEM	6	6.H.C 6.E.V 6.M.c	2.0 1.5 0.8	0	952
40	2	vayám,	ham	ɦəm	Urdu	95	ɦ ə m	3 7 4	AXN	HEM	18	18.H.C 18.E.V 18.M.c	2.0 1.5 0.8	0	952
41	2	vayám,	hāmī,	ɦɑːmiː	Nepali	95	ɦ ɑː m iː	3 7 4 7	AXBZ	HAMI	10	10.H.C 10.A.V 10.M.C 10.I.V	2.0 1.5 1.75 0.8	0	950
42	2	vayám,	hamnī	hamni:	Bhojpuri	2278	h a m n i:	3 7 4 4 7	AXMBZ	HAMNI	3	3.H.C 3.A.V 3.M.c 3.N.C 3.I.V	2.0 1.5 1.1 1.75 0.8	0	952
43	2	vayám,	asī̃	æzī̃	Punjabi	95	æ z ī̃	7 3 7	XBZ	ESI	13	13.E.V 13.S.C 13.I.V	1.5 1.75 0.8	0	962
44	2	vayám,	asī̃,	æzī̃	Sindhi	95	æ z ī̃	7 3 7	XBZ	ESI	16	16.E.V 16.S.C 16.I.V	1.5 1.75 0.8	0	962
45	2	vayám,	ame	eɪm	Gujarati	95	eɪ m	7 4	XN	EM	5	5.E.V 5.M.c	1.5 0.8	0	952
46	2	vayám,	āmhī*,	amʱi	Marathi	95	a mʱ i	7 4 7	XBZ	AMI	9	9.A.V 9.M.C 9.I.V	1.5 1.75 0.8	0	950
47	2	vayám,	āmhī	amʱi	Konkani	95	a mʱ i	7 4 7	XBZ	AMI	8	8.A.V 8.M.C 8.I.V	1.5 1.75 0.8	0	950
48	2	vayám,	ami	ami	Assamese	95	a m i	7 4 7	XBZ	AMI	1	1.A.V 1.M.C 1.I.V	1.5 1.75 0.8	0	950
49	2	vayám,	amra	amra	Bengali	95	a m r a	7 4 5 7	XBCZ	AMRA	2	2.A.V 2.M.C 2.R.C 2.A.V	1.5 1.75 1.5 0.8	0	950
50	2	vayám,	ame	eɪm	Oriya	95	eɪ m	7 4	XN	EM	11	11.E.V 11.M.c	1.5 0.8	0	960
51	2	vayám,	ạs'	əsʲ	Kashmiri	2283	ə sʲ	7 3	XN	ES	7	7.E.V 7.S.c	1.5 0.8	0	956
52	2	vayám,	api	api	Sinhalese	95	a p i	7 1 7	XBZ	API	17	17.A.V 17.P.C 17.I.V	1.5 1.75 0.8	0	966
53	2	vayám,	aharemen̊,	əhəɾemen	Dhivehi	95	ə h ə ɾ e m e n	7 3 7 5 7 4 7 4	XBYBYBYN	EHEREMEN	4	4.E.V 4.H.C 4.E.V 4.R.C 4.E.V 4.M.C 4.E.V 4.N.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	953
54	2	vayám,	amen	eɪˈmɛn	Romani	95	eɪ ˈm ɛ n	7 4 7 4	XBYN	EMEN	14	14.E.V 14.M.C 14.E.V 14.N.c	1.5 1.75 1.3 0.8	0	953
#
1331	74	vásu,	vásu,	ʋɐsu	Sanskrit	787	ʋ ɐ s u	6 7 3 7	AXBZ	WESY	15	15.W.C 15.E.V 15.S.C 15.Y.V	2.0 1.5 1.75 0.8	0	981
1332	74	vásu,	bhaddaka,	bʰaddaka	Pali	785	bʰ a dd a k a	1 7 1 7 1 7	AXBYBZ	PATAKA	12	12.P.C 12.A.V 12.T.C 12.A.V 12.K.C 12.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	978
1333	74	vásu,	acchā	ətʃtʃʰɑː	Hindi	34	ə t ʃ t ʃʰ ɑː	7 1 3 1 3 7	XBYBCZ	ETSTSA	6	6.E.V 6.T.C 6.S.V 6.T.C 6.S.C 6.A.V	1.5 1.75 1.3 1.75 1.5 0.8	0	972
1334	74	vásu,	acchā	ətʃtʃʰɑː	Urdu	34	ə t ʃ t ʃʰ ɑː	7 1 3 1 3 7	XBYBCZ	ETSTSA	18	18.E.V 18.T.C 18.S.V 18.T.C 18.S.C 18.A.V	1.5 1.75 1.3 1.75 1.5 0.8	0	972
1335	74	vásu,	rāmro	rämro	Nepali	362	r ä m r o	5 7 4 5 7	AXBCZ	RAMRU	10	10.R.C 10.A.V 10.M.C 10.R.C 10.U.V	2.0 1.5 1.75 1.5 0.8	0	976
1336	74	vásu,	baṛhiyā̃	None	Bhojpuri	775	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	969
1337	74	vásu,	caṅgā	tʃəŋɡɑː	Punjabi	34	t ʃ ə ŋ ɡ ɑː	1 3 7 4 1 7	ACXMBZ	TSENKA	13	13.T.C 13.S.C 13.E.V 13.N.c 13.K.C 13.A.V	2.0 1.5 1.5 1.1 1.75 0.8	0	975
1338	74	vásu,	suṭho,	suṭʰo	Sindhi	120	s u ṭʰ o	3 7 1 7	AXBZ	SYTU	16	16.S.C 16.Y.V 16.T.C 16.U.V	2.0 1.5 1.75 0.8	0	982
1339	74	vásu,	sārũ	sɑːru	Gujarati	184	s ɑː r u	3 7 5 7	AXBZ	SARY	5	5.S.C 5.A.V 5.R.C 5.Y.V	2.0 1.5 1.75 0.8	0	971
1340	74	vásu,	cāṅgle	tʃhɑːgle	Marathi	120	t ʃ h ɑː g l e	1 3 3 7 1 5 7	ACBXBCZ	TSHAKLE	9	9.T.C 9.S.C 9.H.C 9.A.V 9.K.C 9.L.C 9.E.V	2.0 1.5 1.75 1.5 1.75 1.5 0.8	0	975
