# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	COGID	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	LEXSTATID
1053	70	warm	garm	ɡaɾm	Urdu	-6	ɡ a ɾ m	1 7 5 4	AXLN	KARM	15	15.K.C 15.A.V 15.R.c 15.M.c	2.0 1.5 1.1 0.8	0	954
1054	70	warm	nyāno	None	Nepali	170	N o n e	0 7 4 7	AXBZ	0UNE	9	9.0.C 9.U.V 9.N.C 9.E.V	2.0 1.5 1.75 0.8	1	950
1055	70	warm	garam	ɡəɾᵊmə	Punjabi	133	ɡ ə ɾᵊ m ə	1 7 5 4 7	AXMBZ	KERME	11	11.K.C 11.E.V 11.R.c 11.M.C 11.E.V	2.0 1.5 1.1 1.75 0.8	0	952
1056	70	warm	koso	ɡaɾm	Sindhi	133	ɡ a ɾ m	1 7 5 4	AXLN	KARM	13	13.K.C 13.A.V 13.R.c 13.M.c	2.0 1.5 1.1 0.8	0	954
1057	70	warm	garam	None	Gujarati	133	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	946
1058	70	warm	garam	None	Marathi	133	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	949
1059	70	warm	garam	None	Konkani	133	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	948
1060	70	warm	topot	ɡɔɹɔm	Assamese	133	ɡ ɔ ɹ ɔ m	1 7 5 7 4	AXBYN	KURUM	1	1.K.C 1.U.V 1.R.C 1.U.V 1.M.c	2.0 1.5 1.75 1.3 0.8	0	942
1061	70	warm	gôrôm	ˈɡɔrom	Bengali	-10	ˈɡ ɔ r o m	1 7 5 7 4	AXBYN	KURUM	2	2.K.C 2.U.V 2.R.C 2.U.V 2.M.c	2.0 1.5 1.75 1.3 0.8	0	942
1062	70	warm	gôrômô	ɡɔɾɔmɔ	Oriya	12	ɡ ɔ ɾ ɔ m ɔ	1 7 5 7 4 7	AXBYBZ	KURUMU	10	10.K.C 10.U.V 10.R.C 10.U.V 10.M.C 10.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	942
1063	70	warm	uṇusum	None	Sinhalese	133	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	949
1064	70	warm	hūnu	None	Dhivehi	133	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	944
1065	70	warm	tato	ˈtato	Romani	170	ˈt a t o	1 7 1 7	AXBZ	TATU	12	12.T.C 12.A.V 12.T.C 12.U.V	2.0 1.5 1.75 0.8	0	953
#
796	53	water	water	ˈwɔːtə	English	2549	ˈw ɔː t ə	6 7 1 7	AXBZ	WUTE	4	4.W.C 4.U.V 4.T.C 4.E.V	2.0 1.5 1.75 0.8	0	958
797	53	water	pānī	pɑːniː	Hindi	94	p ɑː n iː	1 7 4 7	AXBZ	PANI	6	6.P.C 6.A.V 6.N.C 6.I.V	2.0 1.5 1.75 0.8	0	960
798	53	water	pānī	päːɳiː	Urdu	94	p äː ɳ iː	1 7 4 7	AXBZ	PANI	15	15.P.C 15.A.V 15.N.C 15.I.V	2.0 1.5 1.75 0.8	0	960
799	53	water	pānī	pɑːniː	Nepali	94	p ɑː n iː	1 7 4 7	AXBZ	PANI	9	9.P.C 9.A.V 9.N.C 9.I.V	2.0 1.5 1.75 0.8	0	955
800	53	water	pāṇī	pɑːɳiː	Punjabi	94	p ɑː ɳ iː	1 7 4 7	AXBZ	PANI	11	11.P.C 11.A.V 11.N.C 11.I.V	2.0 1.5 1.75 0.8	0	960
801	53	water	pānī	None	Sindhi	94	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	957
802	53	water	pāṇī	ˈpɑɳi	Gujarati	94	ˈp ɑ ɳ i	1 7 4 7	AXBZ	PANI	5	5.P.C 5.A.V 5.N.C 5.I.V	2.0 1.5 1.75 0.8	0	955
803	53	water	pāṇī	pɑɳi	Marathi	94	p ɑ ɳ i	1 7 4 7	AXBZ	PANI	8	8.P.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.75 0.8	0	955
804	53	water	udak	dʒəl	Konkani	-12	d ʒ ə l	1 3 7 5	ACXN	TSEL	7	7.T.C 7.S.C 7.E.V 7.L.c	2.0 1.5 1.5 0.8	0	956
805	53	water	pani	pani	Assamese	94	p a n i	1 7 4 7	AXBZ	PANI	1	1.P.C 1.A.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	0	955
806	53	water	pani	zɔl	Bengali	319	z ɔ l	3 7 5	AXN	SUL	2	2.S.C 2.U.V 2.L.c	2.0 1.5 0.8	0	956
807	53	water	paṇi	paɳi	Oriya	94	p a ɳ i	1 7 4 7	AXBZ	PANI	10	10.P.C 10.A.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	0	955
808	53	water	watura	None	Sinhalese	94	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	968
809	53	water	fen̊	fen	Dhivehi	94	f e n	3 7 4	AXN	BEN	3	3.B.C 3.E.V 3.N.c	2.0 1.5 0.8	0	957
810	53	water	pani	ˈpʰaːniː	Romani	94	ˈpʰ aː n iː	1 7 4 7	AXBZ	PANI	12	12.P.C 12.A.V 12.N.C 12.I.V	2.0 1.5 1.75 0.8	0	955
#
31	2	we	we	wiː	English	2565	w iː	6 7	AX	WI	4	4.W.C 4.I.V	2.0 1.5	0	972
32	2	we	ham	ˈhəm	Hindi	95	ˈh ə m	3 7 4	AXN	HEM	6	6.H.C 6.E.V 6.M.c	2.0 1.5 0.8	0	974
33	2	we	ham	ɦəm	Urdu	95	ɦ ə m	3 7 4	AXN	HEM	15	15.H.C 15.E.V 15.M.c	2.0 1.5 0.8	0	974
34	2	we	hāmī	None	Nepali	95	N o n e	0 7 4 7	AXBZ	0UNE	9	9.0.C 9.U.V 9.N.C 9.E.V	2.0 1.5 1.75 0.8	0	977
35	2	we	asī̃	None	Punjabi	95	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	979
36	2	we	asī̃	None	Sindhi	95	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	0	981
37	2	we	ame	None	Gujarati	95	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	973
38	2	we	āmhī*	ɑːpɐɳɐ	Marathi	95	ɑː p ɐ ɳ ɐ	7 1 7 4 7	XBYBZ	APENE	8	8.A.V 8.P.C 8.E.V 8.N.C 8.E.V	1.5 1.75 1.3 1.75 0.8	1	976
39	2	we	āmhī	amʱi	Konkani	95	a mʱ i	7 4 7	XBZ	AMI	7	7.A.V 7.M.C 7.I.V	1.5 1.75 0.8	0	969
40	2	we	ami	ami	Assamese	95	a m i	7 4 7	XBZ	AMI	1	1.A.V 1.M.C 1.I.V	1.5 1.75 0.8	0	969
41	2	we	amra	None	Bengali	95	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	970
42	2	we	ame	None	Oriya	95	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	978
43	2	we	api	None	Sinhalese	95	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	976
44	2	we	aharemen̊	None	Dhivehi	95	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	971
45	2	we	amen	eɪˈmɛn	Romani	95	eɪ ˈm ɛ n	7 4 7 4	XBYN	EMEN	12	12.E.V 12.M.C 12.E.V 12.N.c	1.5 1.75 1.3 0.8	0	969
#
91	6	what	what	wɑt	English	2598	w ɑ t	6 7 1	AXN	WAT	4	4.W.C 4.A.V 4.T.c	2.0 1.5 0.8	0	985
92	6	what	kyā	kjɑː	Hindi	96	k j ɑː	1 6 7	ACX	KJA	6	6.K.C 6.J.C 6.A.V	2.0 1.5 1.5	0	987
93	6	what	kyā	kjɑː	Urdu	96	k j ɑː	1 6 7	ACX	KJA	15	15.K.C 15.J.C 15.A.V	2.0 1.5 1.5	0	987
94	6	what	ke	keː	Nepali	96	k eː	1 7	AX	KE	9	9.K.C 9.E.V	2.0 1.5	0	982
95	6	what	kī	None	Punjabi	96	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	992
96	6	what	chā	None	Sindhi	96	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	994
97	6	what	śũ	None	Gujarati	96	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	986
98	6	what	kāy	kajə	Marathi	96	k a j ə	1 7 6 7	AXBZ	KAJE	8	8.K.C 8.A.V 8.J.C 8.E.V	2.0 1.5 1.75 0.8	0	989
99	6	what	kidẽ	kʌsle	Konkani	96	k ʌ s l e	1 7 3 5 7	AXBCZ	KESLE	7	7.K.C 7.E.V 7.S.C 7.L.C 7.E.V	2.0 1.5 1.75 1.5 0.8	0	988
100	6	what	ki	ki	Assamese	96	k i	1 7	AX	KI	1	1.K.C 1.I.V	2.0 1.5	0	982
101	6	what	ki	ki	Bengali	96	k i	1 7	AX	KI	2	2.K.C 2.I.V	2.0 1.5	0	982
102	6	what	kôṇô	None	Oriya	96	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	991
103	6	what	monawā	None	Sinhalese	96	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	995
104	6	what	kon̊eccek̊	None	Dhivehi	96	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	984
105	6	what	so	səʊ	Romani	96	s əʊ	3 7	AX	SE	12	12.S.C 12.E.V	2.0 1.5	0	993
#
1006	67	white	white	waɪt	English	2649	w aɪ t	6 7 1	AXN	WAT	4	4.W.C 4.A.V 4.T.c	2.0 1.5 0.8	0	999
1007	67	white	safed	səpʰeːd	Hindi	97	s ə pʰ eː d	3 7 1 7 1	AXBYN	SEPET	6	6.S.C 6.E.V 6.P.C 6.E.V 6.T.c	2.0 1.5 1.75 1.3 0.8	0	1001
1008	67	white	safed	safeːd	Urdu	97	s a f eː d	3 7 3 7 1	AXBYN	SABET	15	15.S.C 15.A.V 15.B.C 15.E.V 15.T.c	2.0 1.5 1.75 1.3 0.8	0	1001
1009	67	white	seto	seto	Nepali	375	s e t o	3 7 1 7	AXBZ	SETU	9	9.S.C 9.E.V 9.T.C 9.U.V	2.0 1.5 1.75 0.8	0	997
1010	67	white	safaid	tʃɪʈːäː	Punjabi	97	t ʃ ɪ ʈː äː	1 3 7 1 7	ACXBZ	TSITA	11	11.T.C 11.S.C 11.I.V 11.T.C 11.A.V	2.0 1.5 1.5 1.75 0.8	0	997
1011	67	white	acho	None	Sindhi	205	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	1008
1012	67	white	saphed	None	Gujarati	267	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	1000
1013	67	white	pāṇḍhre	None	Marathi	290	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	1003
1014	67	white	dhavo	None	Konkani	267	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	1002
1015	67	white	boga	bɔɡa	Assamese	134	b ɔ ɡ a	1 7 1 7	AXBZ	PUKA	1	1.P.C 1.U.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	0	996
1016	67	white	śada	ʃada	Bengali	267	ʃ a d a	3 7 1 7	AXBZ	SATA	2	2.S.C 2.A.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	0	997
1017	67	white	dhôbôḷô	dʱɔbɔɭɔ	Oriya	267	dʱ ɔ b ɔ ɭ ɔ	1 7 1 7 5 7	AXBYBZ	TUPULU	10	10.T.C 10.U.V 10.P.C 10.U.V 10.L.C 10.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1005
1018	67	white	sudu	None	Sinhalese	428	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	1003
1019	67	white	hudu	None	Dhivehi	428	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	998
1020	67	white	parno	ˈparno	Romani	-18	ˈp a r n o	1 7 5 4 7	AXMBZ	PARNU	12	12.P.C 12.A.V 12.R.c 12.N.C 12.U.V	2.0 1.5 1.1 1.75 0.8	0	1007
#
76	5	who	who	hw	English	2688	h w	3 6	AC	HW	4	4.H.C 4.W.C	2.0 1.5	0	1012
77	5	who	kaun	kɔːn	Hindi	99	k ɔː n	1 7 4	AXN	KUN	6	6.K.C 6.U.V 6.N.c	2.0 1.5 0.8	0	1009
78	5	who	kaun	kʰuːn	Urdu	99	kʰ uː n	1 7 4	AXN	KYN	15	15.K.C 15.Y.V 15.N.c	2.0 1.5 0.8	0	1009
79	5	who	ko	ko	Nepali	99	k o	1 7	AX	KU	9	9.K.C 9.U.V	2.0 1.5	0	1009
80	5	who	kauṇ	kɔːɳə	Punjabi	99	k ɔː ɳ ə	1 7 4 7	AXBZ	KUNE	11	11.K.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	0	1009
81	5	who	ker	None	Sindhi	99	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	1021
82	5	who	koṇ	None	Gujarati	99	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	1013
83	5	who	koṇ	koːɳ	Marathi	99	k oː ɳ	1 7 4	AXN	KUN	8	8.K.C 8.U.V 8.N.c	2.0 1.5 0.8	0	1009
84	5	who	koṇ	koːɳ	Konkani	99	k oː ɳ	1 7 4	AXN	KUN	7	7.K.C 7.U.V 7.N.c	2.0 1.5 0.8	0	1009
85	5	who	kün	kʊn	Assamese	99	k ʊ n	1 7 4	AXN	KYN	1	1.K.C 1.Y.V 1.N.c	2.0 1.5 0.8	0	1009
86	5	who	ke	None	Bengali	99	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	1010
87	5	who	kie	None	Oriya	99	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	1018
88	5	who	kawuru	None	Sinhalese	99	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	1010
89	5	who	kāku	kəːku	Dhivehi	99	k əː k u	1 7 1 7	AXBZ	KEKY	3	3.K.C 3.E.V 3.K.C 3.Y.V	2.0 1.5 1.75 0.8	0	1011
90	5	who	kon	kɔn	Romani	99	k ɔ n	1 7 4	AXN	KUN	12	12.K.C 12.U.V 12.N.c	2.0 1.5 0.8	0	1009
#
226	15	woman	woman	ˈwʊmən	English	2740	ˈw ʊ m ə n	6 7 4 7 4	AXBYN	WYMEN	4	4.W.C 4.Y.V 4.M.C 4.E.V 4.N.c	2.0 1.5 1.75 1.3 0.8	0	1025
227	15	woman	aurat	məɦɪlɑː	Hindi	-7	m ə ɦ ɪ l ɑː	4 7 3 7 5 7	AXBYBZ	MEHILA	6	6.M.C 6.E.V 6.H.C 6.I.V 6.L.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1023
228	15	woman	'aurat	ɔːɾət	Urdu	-7	ɔː ɾ ə t	7 5 7 1	XBYN	URET	15	15.U.V 15.R.C 15.E.V 15.T.c	1.5 1.75 1.3 0.8	0	1036
229	15	woman	āimāī	stɾiː	Nepali	244	s t ɾ iː	3 1 5 7	ACCZ	STRI	9	9.S.C 9.T.C 9.R.C 9.I.V	2.0 1.5 1.5 0.8	0	1030
230	15	woman	aurat	None	Punjabi	135	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	1032
231	15	woman	'aurat	zɑːl	Sindhi	206	z ɑː l	3 7 5	AXN	SAL	13	13.S.C 13.A.V 13.L.c	2.0 1.5 0.8	0	1034
232	15	woman	strī	None	Gujarati	268	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	1026
233	15	woman	bāī	bɑːiː	Marathi	268	b ɑːiː	1 7	AX	PA	8	8.P.C 8.A.V	2.0 1.5	0	1029
234	15	woman	bāil	None	Konkani	-8	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	1028
235	15	woman	maiki	maɪkimanuʱ	Assamese	135	m aɪ k i m a n uʱ	4 7 1 7 4 7 4 7	AXBYBYBZ	MAKIMANY	1	1.M.C 1.A.V 1.K.C 1.I.V 1.M.C 1.A.V 1.N.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1022
236	15	woman	môhila	mɔɦila	Bengali	321	m ɔ ɦ i l a	4 7 3 7 5 7	AXBYBZ	MUHILA	2	2.M.C 2.U.V 2.H.C 2.I.V 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1023
237	15	woman	nari	mɔhiɭa	Oriya	268	m ɔ h i ɭ a	4 7 3 7 5 7	AXBYBZ	MUHILA	10	10.M.C 10.U.V 10.H.C 10.I.V 10.L.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1023
238	15	woman	gǣni	None	Sinhalese	429	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	1035
239	15	woman	an̊hen̊	None	Dhivehi	244	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	1024
240	15	woman	ʒuvli	dʒuvʎi	Romani	471	d ʒ u v ʎ i	1 3 7 3 5 7	ACXBCZ	TSYBLI	12	12.T.C 12.S.C 12.Y.V 12.B.C 12.L.C 12.I.V	2.0 1.5 1.5 1.75 1.5 0.8	0	1033
#
991	66	yellow	yellow	ˈjɛləʊ	English	2786	ˈj ɛ l əʊ	6 7 5 7	AXBZ	JELE	4	4.J.C 4.E.V 4.L.C 4.E.V	2.0 1.5 1.75 0.8	0	1040
992	66	yellow	pīlā	piːlɑː	Hindi	100	p iː l ɑː	1 7 5 7	AXBZ	PILA	6	6.P.C 6.I.V 6.L.C 6.A.V	2.0 1.5 1.75 0.8	0	1042
993	66	yellow	pīlā	None	Urdu	100	N o n e	0 7 4 7	AXBZ	0UNE	15	15.0.C 15.U.V 15.N.C 15.E.V	2.0 1.5 1.75 0.8	1	1051
994	66	yellow	pahẽlo	pʌɦẽlo	Nepali	100	p ʌ ɦ ẽ l o	1 7 3 7 5 7	AXBYBZ	PEHELU	9	9.P.C 9.E.V 9.H.C 9.E.V 9.L.C 9.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1037
995	66	yellow	pīlā	None	Punjabi	100	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	1047
996	66	yellow	phiko	None	Sindhi	100	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	1049
997	66	yellow	pīḷo	None	Gujarati	100	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	1041
998	66	yellow	pivḷe	None	Marathi	100	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	1044
999	66	yellow	haḷduvo	None	Konkani	322	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	1043
1000	66	yellow	halodhia	ɦalɔdʱia	Assamese	322	ɦ a l ɔ dʱ ia	3 7 5 7 1 7	AXBYBZ	HALUTI	1	1.H.C 1.A.V 1.L.C 1.U.V 1.T.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1037
1001	66	yellow	hôlud	None	Bengali	322	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	1038
1002	66	yellow	hôḷôdia	None	Oriya	322	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	1046
1003	66	yellow	kaha	None	Sinhalese	431	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	1044
1004	66	yellow	rīⁿdūkula	None	Dhivehi	546	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	1039
1005	66	yellow	gàlbeno	None	Romani	-19	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	1048
#
16	1	you	you	juː	English	2799	j uː	6 7	AX	JY	4	4.J.C 4.Y.V	2.0 1.5	0	1055
17	1	you	tū*	ɑːp	Hindi	87	ɑː p	7 1	XN	AP	6	6.A.V 6.P.c	1.5 0.8	0	1057
18	1	you	tū*	aːp	Urdu	87	aː p	7 1	XN	AP	15	15.A.V 15.P.c	1.5 0.8	0	1057
19	1	you	tã	tʌpäĩ	Nepali	87	t ʌ p ä ĩ	1 7 1 7 7	AXBYZ	TEPAI	9	9.T.C 9.E.V 9.P.C 9.A.V 9.I.V	2.0 1.5 1.75 1.3 0.8	0	1060
20	1	you	tū̃*	None	Punjabi	87	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	0	1062
21	1	you	tū̃	tun	Sindhi	87	t u n	1 7 4	AXN	TYN	13	13.T.C 13.Y.V 13.N.c	2.0 1.5 0.8	0	1053
22	1	you	tũ*	None	Gujarati	87	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	1056
23	1	you	tū*	ɑːpɐɳɐ	Marathi	87	ɑː p ɐ ɳ ɐ	7 1 7 4 7	XBYBZ	APENE	8	8.A.V 8.P.C 8.E.V 8.N.C 8.E.V	1.5 1.75 1.3 1.75 0.8	0	1052
24	1	you	tū	tuː	Konkani	87	t uː	1 7	AX	TY	7	7.T.C 7.Y.V	2.0 1.5	0	1058
25	1	you	toi*	apuni	Assamese	87	a p u n i	7 1 7 4 7	XBYBZ	APYNI	1	1.A.V 1.P.C 1.Y.V 1.N.C 1.I.V	1.5 1.75 1.3 1.75 0.8	0	1052
26	1	you	tumi	None	Bengali	87	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	0	1053
27	1	you	tu	None	Oriya	87	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	0	1061
28	1	you	oyā*	None	Sinhalese	87	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	1052
29	1	you	kalē	None	Dhivehi	87	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	1054
30	1	you	tu	ˈtu	Romani	87	ˈt u	1 7	AX	TY	12	12.T.C 12.Y.V	2.0 1.5	0	1063
# Created using the LexStat class of LingPy-2.6.9
# Parameters: 2:1_1.00_10000_0.70_global-2-0.50:local-1-0.50_0.30__T_shuffle_False:upgma:-2_0.7_0.00_-5.00
# Cluster: lexstat_complete_0.60
